ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.205.39,DEVICE-192-168-205-39,29:22:40:24:15:56,Analyzer,Yokogawa,Analyzer-973,false,false,false,false,true,None,12,1,2025-11-06,60,v5.0,Modbus TCP
192.168.206.129,DEVICE-192-168-206-129,4B:E:14:48:B:2D,Switch,Endress+Hauser,Switch-629,true,true,false,false,true,Basic,3,1,2025-11-03,76,v1.2.3,Unknown
192.168.214.215,DEVICE-192-168-214-215,15:F:44:3C:39:43,Gateway,ABB,Gateway-684,true,true,false,true,true,Role-Based,2,1,2025-11-07,95,v21.11,BACnet
192.168.123.33,Prot-3600,1E:4F:35:4F:50:60,Protocol_Converter,Rosemount,Protocol_Converter-865,false,false,false,true,false,None,8,1,2025-11-05,75,v2.8.1,Modbus TCP
192.168.139.159,,34:2F:2C:59:36:2A,IP_Camera,Siemens,IP_Camera-197,true,true,false,false,true,Basic,2,0,2025-11-06,89,R4.03,BACnet
192.168.139.37,DEVICE-192-168-139-37,32:23:B:D:48:1C,Protocol_Converter,Siemens,Protocol_Converter-538,true,true,false,false,true,Basic,2,0,2025-11-03,77,v5.0,Modbus TCP
192.168.94.125,,D:13:53:B:29:2E,Switch,Schneider,Switch-332,true,true,false,false,true,Role-Based,2,1,2025-11-10,100,v16.0,HART-IP
192.168.115.164,Swit-2412,3C:54:1C:28:33:F,Switch,Yokogawa,Switch-221,true,true,false,false,true,Basic,2,0,2025-11-04,66,Unknown,Unknown
192.168.13.66,Gate-2798,43:1C:3C:27:2B:14,Gateway,Emerson,Gateway-894,true,true,false,false,true,Basic,1,0,2025-11-08,100,R511.5,HART-IP
192.168.215.126,,2A:54:12:44:3E:14,Switch,Endress+Hauser,Switch-932,true,false,false,false,false,Role-Based,2,0,2025-11-05,60,v2.8.3,Modbus TCP
192.168.120.48,DEVICE-192-168-120-48,36:24:38:5C:E:48,IP_Camera,Generic,Unknown,true,true,false,false,false,Role-Based,0,0,2025-11-06,85,v1.2.3,BACnet
192.168.240.83,DEV-439,3F:2A:49:4B:2B:51,Controller,Emerson,Model-4747,true,true,true,false,true,Role-Based,1,0,2025-11-05,93,v4.5.2,EtherNet/IP
192.168.248.170,Swit-3689,18:40:1D:37:2E:2F,Switch,Siemens,Switch-400,true,true,false,true,true,Role-Based,1,0,2025-11-07,61,Unknown,Modbus TCP
192.168.136.119,Safe-2903,2C:3C:62:24:37:2E,Safety_Controller,Emerson,Safety_Controller-653,true,true,false,false,false,Basic,3,0,2025-11-06,91,v2.8.3,BACnet
192.168.130.204,DEVICE-192-168-130-204,55:17:62:42:57:3B,VFD,Yokogawa,VFD-409,true,true,false,false,false,Basic,3,0,2025-11-08,93,v14.3,Unknown
192.168.150.202,DEVICE-192-168-150-202,1C:35:1C:4F:52:12,Protocol_Converter,ABB,Protocol_Converter-136,true,true,true,true,false,Role-Based,3,0,2025-11-06,77,R511.5,Unknown
192.168.202.146,DEVICE-192-168-202-146,4E:1B:60:4C:1D:1C,IP_Camera,Siemens,IP_Camera-575,false,false,false,true,false,None,9,2,2025-11-05,73,v14.3,Unknown
192.168.108.126,,2B:41:23:5C:10:35,Analyzer,Emerson,Analyzer-503,true,true,false,true,true,Role-Based,3,1,2025-11-09,73,v2.8.3,Modbus TCP
192.168.33.203,DEV-193,54:36:27:4E:27:2E,Controller,GE,Model-7124,true,true,true,true,false,Basic,0,0,2025-11-04,76,v3.1.0,EtherNet/IP
192.168.33.104,VFD-1656,2C:60:29:42:59:2B,VFD,Rosemount,VFD-925,true,true,false,false,false,Role-Based,2,1,2025-11-10,87,v14.3,Modbus TCP
192.168.170.110,DEVICE-192-168-170-110,57:35:22:62:4D:28,SCADA,Honeywell,Model-5860,false,false,false,true,false,None,3,1,2025-11-09,70,v4.5.2,Modbus TCP
192.168.10.226,Smar-3897,42:1F:3F:45:11:4C,Smart_Transmitter,Rosemount,Smart_Transmitter-453,false,false,false,true,true,None,10,6,2025-11-03,61,R4.03,Unknown
192.168.77.47,RTU-381,46:3B:1B:3A:2A:16,RTU,Schneider,Model-8558,true,true,true,false,true,Basic,3,1,2025-11-08,62,v4.5.2,EtherNet/IP
192.168.22.116,IP_C-1253,13:30:40:4A:2E:62,IP_Camera,Generic,Unknown,true,true,false,true,true,Role-Based,3,1,2025-11-07,90,R511.5,Unknown
192.168.23.58,DEVICE-192-168-23-58,62:3F:43:56:14:21,Analyzer,Yokogawa,Analyzer-994,true,true,false,false,false,Basic,0,0,2025-11-05,92,v2.8.3,Unknown
192.168.164.124,IP_C-2408,48:5F:2F:32:22:4F,IP_Camera,ABB,IP_Camera-887,false,false,false,false,true,None,9,5,2025-11-03,77,v16.0,BACnet
192.168.140.135,,A:63:20:4F:55:52,Safety_Controller,ABB,Safety_Controller-263,true,false,false,false,true,Role-Based,1,0,2025-11-04,60,v20.19,HART-IP
192.168.130.127,DEVICE-192-168-130-127,24:5F:F:19:32:29,Switch,Emerson,Switch-629,true,true,false,false,true,Basic,1,0,2025-11-03,92,v20.19,Modbus TCP
192.168.33.131,DEVICE-192-168-33-131,5B:1C:17:20:5A:5D,Gateway,Emerson,Gateway-927,true,true,false,true,true,Basic,2,0,2025-11-08,66,Unknown,BACnet
192.168.123.241,VFD-3750,58:2D:52:2B:2A:50,VFD,Yokogawa,VFD-595,true,true,false,false,true,Role-Based,3,0,2025-11-07,72,v20.19,HART-IP
192.168.42.71,DEVICE-192-168-42-71,53:2B:56:1A:1E:32,Analyzer,ABB,Analyzer-274,true,true,false,true,true,Basic,0,0,2025-11-07,69,v14.3,HART-IP
192.168.249.57,DEVICE-192-168-249-57,5B:42:1D:32:57:3C,Switch,Unknown,Unknown,false,false,false,false,true,None,11,2,2025-11-10,63,v2.8.3,Unknown
192.168.194.204,DEVICE-192-168-194-204,43:14:5A:3A:33:5F,Switch,Yokogawa,Switch-793,true,true,false,false,true,Basic,0,0,2025-11-09,96,R511.5,HART-IP
192.168.84.92,DEVICE-192-168-84-92,2D:E:16:D:19:18,IP_Camera,Rosemount,IP_Camera-279,false,false,false,true,true,None,6,0,2025-11-10,67,v14.3,HART-IP
192.168.133.39,DCS-174,30:24:2D:38:59:59,DCS,Honeywell,Model-4327,true,true,false,true,true,Basic,3,0,2025-11-09,60,v5.0,EtherNet/IP
192.168.95.225,Anal-1200,30:35:20:50:24:55,Analyzer,Emerson,Analyzer-822,true,true,false,false,false,Role-Based,2,1,2025-11-05,100,R511.5,BACnet
192.168.242.49,DEVICE-192-168-242-49,34:45:49:4C:60:5B,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-797,true,true,false,false,true,Role-Based,0,0,2025-11-08,74,R4.03,Modbus TCP
192.168.29.181,DEVICE-192-168-29-181,1F:39:A:23:12:1E,Analyzer,Yokogawa,Analyzer-917,false,false,true,false,true,None,4,0,2025-11-04,86,v2.8.1,HART-IP
192.168.89.51,,4D:16:46:49:3B:20,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Basic,0,0,2025-11-09,96,v1.2.3,Modbus TCP
192.168.196.172,DEVICE-192-168-196-172,37:3D:31:2C:10:3C,Gateway,Emerson,Gateway-919,true,true,false,true,false,Basic,1,0,2025-11-08,99,R511.5,Modbus TCP
192.168.57.54,DEVICE-192-168-57-54,35:3B:60:B:18:4A,Analyzer,Generic,Unknown,true,true,false,true,true,Role-Based,0,0,2025-11-08,62,v20.19,BACnet
192.168.20.39,,10:2A:41:49:44:44,Gateway,Siemens,Gateway-303,true,true,false,false,true,Role-Based,0,0,2025-11-06,85,v14.3,Unknown
192.168.94.26,Smar-3850,23:40:4E:42:46:12,Smart_Transmitter,Yokogawa,Smart_Transmitter-774,true,true,false,false,true,Role-Based,2,1,2025-11-04,100,Unknown,HART-IP
192.168.132.118,Smar-3495,36:B:54:46:44:2C,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-387,true,true,false,true,true,Role-Based,1,0,2025-11-03,64,v20.19,BACnet
192.168.124.132,Smar-1053,59:38:4A:4B:4F:32,Smart_Transmitter,ABB,Smart_Transmitter-400,true,true,true,false,false,Basic,3,1,2025-11-06,82,v1.2.3,Unknown
192.168.169.12,DEVICE-192-168-169-12,48:30:5E:5B:40:44,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Basic,3,1,2025-11-03,97,v16.0,BACnet
192.168.183.50,Anal-3943,5F:35:55:C:34:4D,Analyzer,Schneider,Analyzer-482,true,true,false,false,false,Basic,1,0,2025-11-05,97,R4.03,Modbus TCP
192.168.218.53,DEVICE-192-168-218-53,45:5F:62:62:1D:61,Server,Schneider,Model-4058,true,true,true,true,true,Basic,1,0,2025-11-06,91,v4.5.2,Proprietary
192.168.67.73,DEVICE-192-168-67-73,12:33:31:3B:29:2F,Analyzer,ABB,Analyzer-308,true,true,false,false,false,Role-Based,0,0,2025-11-03,60,v5.0,Modbus TCP
192.168.68.60,DEV-490,2B:54:27:1B:4C:30,Controller,Schneider,Model-8022,true,true,false,true,true,Role-Based,0,0,2025-11-04,81,R4.03,EtherNet/IP
192.168.187.37,IP_C-1745,3E:2F:1B:48:5E:15,IP_Camera,ABB,IP_Camera-719,true,true,false,false,true,Role-Based,2,0,2025-11-09,82,v21.11,HART-IP
192.168.247.38,Prot-3173,61:4A:D:3A:3E:5B,Protocol_Converter,ABB,Protocol_Converter-973,true,true,false,false,true,Role-Based,0,0,2025-11-08,95,v5.0,Unknown
192.168.209.102,Gate-3745,43:52:29:10:23:46,Gateway,Emerson,Gateway-660,true,true,false,false,true,Basic,2,0,2025-11-05,79,R511.5,Unknown
192.168.28.224,Safe-2591,3A:1F:12:26:21:22,Safety_Controller,Schneider,Safety_Controller-130,false,false,false,true,true,None,12,7,2025-11-04,64,v2.8.1,Modbus TCP
192.168.36.118,DEVICE-192-168-36-118,37:E:26:55:2D:2E,IP_Camera,Unknown,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-07,94,R4.03,HART-IP
192.168.210.232,Smar-3780,39:5E:4C:40:35:20,Smart_Transmitter,Schneider,Smart_Transmitter-225,true,true,false,true,true,Role-Based,0,0,2025-11-07,72,v20.19,BACnet
192.168.180.162,Smar-1504,5A:2B:50:20:56:35,Smart_Transmitter,Siemens,Smart_Transmitter-931,true,true,false,false,true,Basic,3,0,2025-11-03,79,v16.0,BACnet
192.168.225.163,DEVICE-192-168-225-163,40:2D:4B:55:48:45,Safety_Controller,Emerson,Safety_Controller-303,true,true,false,false,true,Role-Based,3,1,2025-11-05,75,v20.19,Unknown
192.168.16.244,,2F:25:13:1F:52:44,Analyzer,Emerson,Analyzer-266,true,false,true,false,true,Role-Based,1,0,2025-11-05,60,v3.1.0,HART-IP
192.168.15.143,Gate-3869,E:52:3C:D:3A:4A,Gateway,Generic,Unknown,true,true,false,false,true,Basic,2,1,2025-11-05,81,v2.8.3,Modbus TCP
192.168.62.103,DEVICE-192-168-62-103,1A:4E:25:36:32:1A,Analyzer,Generic,Unknown,true,true,false,true,true,Basic,2,0,2025-11-04,80,v1.2.3,Unknown
192.168.119.28,DEVICE-192-168-119-28,1F:26:4D:35:2B:2A,VFD,Generic,Unknown,true,true,false,false,true,Role-Based,3,1,2025-11-10,70,v14.3,Modbus TCP
192.168.248.242,DEVICE-192-168-248-242,1F:61:51:12:39:2E,Switch,Emerson,Switch-371,true,true,false,true,true,Role-Based,0,0,2025-11-04,72,R4.03,HART-IP
192.168.65.54,DEVICE-192-168-65-54,5D:38:3B:5B:57:10,Smart_Transmitter,Rosemount,Smart_Transmitter-977,true,true,false,false,true,Role-Based,3,0,2025-11-03,66,v2.8.3,BACnet
192.168.68.35,DEVICE-192-168-68-35,5F:25:28:38:28:40,Analyzer,Yokogawa,Analyzer-380,false,false,false,true,true,None,11,5,2025-11-04,82,v20.19,BACnet
192.168.128.224,DEVICE-192-168-128-224,24:48:49:1E:14:48,Protocol_Converter,Rosemount,Protocol_Converter-458,true,true,false,true,true,Role-Based,2,0,2025-11-07,93,v5.0,Unknown
192.168.163.203,,2E:5B:26:1D:14:49,Switch,Endress+Hauser,Switch-969,true,true,false,false,false,Basic,3,1,2025-11-05,70,v20.19,BACnet
192.168.231.36,,44:50:2F:12:34:3A,Safety_Controller,Emerson,Safety_Controller-510,false,false,false,false,true,None,3,0,2025-11-04,90,Unknown,HART-IP
192.168.158.86,DEVICE-192-168-158-86,13:28:44:D:5E:45,Switch,Rosemount,Switch-104,true,true,false,false,true,Basic,0,0,2025-11-03,99,v5.0,Unknown
192.168.204.69,,48:55:34:A:1D:2D,IP_Camera,Schneider,IP_Camera-109,true,true,false,false,false,Role-Based,1,0,2025-11-09,98,Unknown,HART-IP
192.168.94.32,Prot-3714,B:4B:56:51:20:3B,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Basic,3,1,2025-11-03,95,v1.2.3,HART-IP
192.168.35.233,DEVICE-192-168-35-233,5B:46:23:3F:43:31,Gateway,Schneider,Gateway-721,true,true,false,true,true,Role-Based,0,0,2025-11-03,90,v20.19,BACnet
192.168.62.27,Safe-2490,39:43:2D:57:27:22,Safety_Controller,ABB,Safety_Controller-486,true,true,false,false,true,Basic,2,1,2025-11-07,79,v21.11,HART-IP
192.168.205.200,Smar-3997,23:48:1A:4B:23:B,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-433,true,true,false,false,true,Role-Based,0,0,2025-11-06,81,v2.8.3,Modbus TCP
192.168.14.211,DEVICE-192-168-14-211,10:2A:2E:5C:4F:3B,IP_Camera,Siemens,IP_Camera-944,true,true,false,false,false,Basic,1,0,2025-11-03,64,v5.0,BACnet
192.168.10.101,PLC-275,21:59:1C:32:24:34,PLC,Allen-Bradley,Model-5258,true,true,false,true,true,Role-Based,3,0,2025-11-06,66,v20.19,Proprietary
192.168.22.19,Smar-1959,22:60:37:1D:5B:43,Smart_Transmitter,ABB,Smart_Transmitter-952,true,true,false,true,true,Role-Based,1,0,2025-11-09,91,v2.8.1,Unknown
192.168.233.159,Prot-2332,3C:55:45:12:1A:29,Protocol_Converter,Siemens,Protocol_Converter-375,false,false,false,false,true,None,3,1,2025-11-08,93,v5.0,Unknown
192.168.134.240,DEV-342,2A:56:56:10:37:56,SCADA,Schneider,Model-2968,true,true,false,false,true,Basic,0,0,2025-11-08,93,v2.8.3,Modbus TCP
192.168.246.66,VFD-1203,52:26:2F:40:49:44,VFD,Rosemount,VFD-249,true,true,false,false,true,Role-Based,0,0,2025-11-04,66,v2.8.1,BACnet
192.168.32.177,DEVICE-192-168-32-177,27:26:33:41:43:55,Smart_Transmitter,Emerson,Smart_Transmitter-635,true,true,true,false,false,Basic,0,0,2025-11-08,73,v21.11,BACnet
192.168.61.158,IP_C-2414,5C:3A:5B:12:35:4B,IP_Camera,Endress+Hauser,IP_Camera-918,true,true,false,false,true,Role-Based,2,0,2025-11-03,85,R511.5,BACnet
192.168.193.200,Prot-3135,39:35:26:59:5F:38,Protocol_Converter,Emerson,Protocol_Converter-294,true,true,false,false,false,Basic,1,0,2025-11-07,64,v3.1.0,Modbus TCP
192.168.91.46,Swit-3547,4F:24:A:3B:1D:5B,Switch,Yokogawa,Switch-631,false,false,false,false,false,None,4,2,2025-11-03,71,v21.11,Modbus TCP
192.168.84.47,,2D:34:1C:3B:2D:5A,IP_Camera,Emerson,IP_Camera-462,true,true,false,true,false,Role-Based,0,0,2025-11-08,77,v20.19,Modbus TCP
192.168.229.14,,35:15:5A:29:D:B,Protocol_Converter,Rosemount,Protocol_Converter-936,true,true,false,true,false,Role-Based,1,0,2025-11-06,89,v16.0,BACnet
192.168.42.12,Safe-2989,2D:52:4E:23:2C:61,Safety_Controller,Yokogawa,Safety_Controller-716,true,true,false,false,false,Basic,1,0,2025-11-08,76,v21.11,Modbus TCP
192.168.140.41,Anal-2848,52:38:27:2E:4A:16,Analyzer,Emerson,Analyzer-796,true,true,false,true,true,Basic,3,1,2025-11-08,83,v2.8.1,BACnet
192.168.35.184,Anal-3439,27:3F:23:49:4F:45,Analyzer,Emerson,Analyzer-655,true,true,false,false,true,Basic,3,1,2025-11-10,91,R511.5,Modbus TCP
192.168.227.28,,1A:3E:45:5A:5C:59,Gateway,Endress+Hauser,Gateway-577,true,true,false,true,true,Role-Based,0,0,2025-11-06,77,v14.3,HART-IP
192.168.183.194,DEV-266,23:3F:4A:E:37:39,Server,Generic,Unknown,true,true,true,false,true,Role-Based,2,1,2025-11-05,64,R511.5,Proprietary
192.168.208.64,DEV-437,26:38:33:1F:2B:3E,Engineering_Workstation,Schneider,Model-8121,true,true,false,true,true,Role-Based,1,0,2025-11-05,71,v21.11,EtherNet/IP
192.168.135.10,,1B:26:43:3E:11:24,IP_Camera,Siemens,IP_Camera-872,false,false,false,true,true,None,10,0,2025-11-03,77,v4.5.2,Modbus TCP
192.168.116.150,DEVICE-192-168-116-150,51:A:56:2A:51:A,VFD,Yokogawa,VFD-206,true,true,true,false,true,Role-Based,3,1,2025-11-03,96,v21.11,Unknown
192.168.205.163,DCS-495,31:38:49:2E:A:18,DCS,Honeywell,Model-9707,true,true,true,true,true,Basic,1,0,2025-11-04,66,v14.3,EtherNet/IP
192.168.27.144,DEVICE-192-168-27-144,1A:16:25:40:2C:27,Switch,ABB,Switch-386,true,true,false,false,true,Role-Based,2,1,2025-11-07,77,v3.1.0,Modbus TCP
192.168.218.181,Swit-1622,1B:37:49:E:35:29,Switch,Unknown,Unknown,true,true,true,true,true,Role-Based,0,0,2025-11-04,99,v3.1.0,Unknown
192.168.101.36,DEV-029,50:45:35:5C:14:39,Historian,GE,Model-3896,true,true,true,true,true,Role-Based,2,0,2025-11-09,94,R4.03,Proprietary
192.168.163.89,,12:29:50:4E:26:29,VFD,Yokogawa,VFD-569,true,true,false,false,false,Role-Based,0,0,2025-11-05,75,R4.03,HART-IP
192.168.96.232,DEVICE-192-168-96-232,3B:59:58:39:57:27,Safety_Controller,Schneider,Safety_Controller-788,true,true,false,false,true,Role-Based,1,0,2025-11-03,85,v2.8.1,BACnet
192.168.152.210,,5D:19:56:24:35:1B,Gateway,Generic,Unknown,true,true,false,true,true,Basic,3,1,2025-11-07,64,v2.8.3,HART-IP
192.168.19.142,DEV-566,2E:45:13:24:53:48,SCADA,Unknown,Unknown,true,true,true,false,true,Role-Based,3,0,2025-11-06,81,v4.5.2,EtherNet/IP
192.168.94.94,Prot-2901,5D:4C:36:A:20:17,Protocol_Converter,Schneider,Protocol_Converter-657,true,true,false,false,true,Role-Based,1,0,2025-11-03,75,v16.0,Modbus TCP
192.168.205.160,,62:5F:49:5A:13:F,Switch,Rosemount,Switch-770,true,true,false,false,false,Basic,0,0,2025-11-04,99,R511.5,HART-IP
192.168.151.57,Anal-3027,47:1C:5C:31:B:38,Analyzer,Schneider,Analyzer-728,false,false,false,false,true,None,2,0,2025-11-10,80,v1.2.3,HART-IP
192.168.54.238,,41:60:10:2F:55:5E,Protocol_Converter,Schneider,Protocol_Converter-420,true,true,false,false,false,Basic,2,0,2025-11-10,88,v21.11,BACnet
192.168.193.116,DEVICE-192-168-193-116,30:41:12:D:59:5B,Switch,Endress+Hauser,Switch-133,true,true,false,false,false,Basic,3,1,2025-11-07,61,R4.03,HART-IP
192.168.95.84,DEVICE-192-168-95-84,4E:2A:40:D:13:56,Smart_Transmitter,Yokogawa,Smart_Transmitter-309,true,true,false,false,false,Basic,2,0,2025-11-08,91,R4.03,Modbus TCP
192.168.139.246,DEVICE-192-168-139-246,29:5B:2A:19:2E:2E,Historian,ABB,Model-1099,true,true,true,true,true,Basic,1,0,2025-11-06,89,Unknown,Proprietary
192.168.240.117,VFD-1818,56:58:51:4D:16:3A,VFD,Schneider,VFD-129,true,true,false,false,true,Basic,2,1,2025-11-07,90,Unknown,BACnet
192.168.142.227,Gate-1703,33:2B:22:5B:2D:38,Gateway,Yokogawa,Gateway-578,true,true,true,false,false,Role-Based,3,0,2025-11-10,88,v20.19,HART-IP
192.168.109.116,DEVICE-192-168-109-116,63:12:5D:62:29:54,Protocol_Converter,Rosemount,Protocol_Converter-306,true,true,false,true,true,Role-Based,0,0,2025-11-07,70,v4.5.2,Unknown
192.168.174.227,DEVICE-192-168-174-227,5A:5D:15:3C:23:63,Gateway,ABB,Gateway-892,true,true,false,false,false,Basic,0,0,2025-11-04,74,R4.03,Unknown
192.168.73.178,,5B:54:19:3C:36:1D,IP_Camera,Siemens,IP_Camera-326,true,false,false,false,false,Basic,0,0,2025-11-10,88,v3.1.0,Unknown
192.168.194.158,Smar-1332,63:5E:10:48:4A:5F,Smart_Transmitter,Unknown,Unknown,true,true,false,true,false,Role-Based,2,1,2025-11-07,71,v3.1.0,BACnet
192.168.205.205,,61:49:5A:21:1F:58,VFD,Schneider,VFD-205,true,true,false,false,true,Basic,2,1,2025-11-03,94,v2.8.1,HART-IP
192.168.174.82,Swit-4007,40:39:3A:23:41:3F,Switch,Emerson,Switch-790,true,true,false,false,true,Role-Based,3,1,2025-11-06,67,v2.8.1,Unknown
192.168.236.17,DEVICE-192-168-236-17,2C:5C:2B:21:39:5E,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-912,true,true,true,false,false,Role-Based,3,0,2025-11-06,70,R4.03,Unknown
192.168.76.124,IP_C-4057,18:42:1C:1A:15:11,IP_Camera,Siemens,IP_Camera-470,true,true,false,false,true,Basic,0,0,2025-11-03,99,v5.0,Unknown
192.168.163.232,DEVICE-192-168-163-232,20:33:1E:55:5A:4C,Analyzer,Emerson,Analyzer-639,true,true,false,false,false,Basic,1,0,2025-11-08,94,Unknown,BACnet
192.168.80.126,DEV-269,5F:4E:29:14:A:1D,Historian,Yokogawa,Model-2556,false,false,false,true,true,None,7,0,2025-11-07,73,v21.11,EtherNet/IP
192.168.83.54,Swit-2431,30:59:E:B:38:17,Switch,Rosemount,Switch-996,false,false,false,false,true,None,3,0,2025-11-08,88,R511.5,HART-IP
192.168.78.233,DEVICE-192-168-78-233,38:62:50:1D:53:18,Controller,Yokogawa,Model-7813,true,false,false,true,true,Basic,0,0,2025-11-05,88,v20.19,Proprietary
192.168.114.118,DEVICE-192-168-114-118,16:17:41:54:50:4F,Gateway,Rosemount,Gateway-993,true,true,false,false,true,Basic,1,0,2025-11-05,65,R4.03,HART-IP
192.168.193.241,DEVICE-192-168-193-241,42:24:31:57:55:4E,SCADA,Generic,Unknown,true,true,true,false,true,Basic,1,0,2025-11-09,88,v20.19,Proprietary
192.168.208.176,,3D:50:E:2D:46:2B,Switch,Schneider,Switch-305,true,true,false,false,true,Role-Based,0,0,2025-11-03,69,v20.19,HART-IP
192.168.96.62,DEVICE-192-168-96-62,21:36:14:4B:28:15,Smart_Transmitter,Emerson,Smart_Transmitter-148,false,false,false,false,false,None,12,3,2025-11-04,98,v4.5.2,BACnet
192.168.166.158,DEVICE-192-168-166-158,1B:5F:32:5E:58:43,Analyzer,Yokogawa,Analyzer-979,true,true,false,false,false,Role-Based,3,0,2025-11-03,71,R511.5,Modbus TCP
192.168.17.250,DEVICE-192-168-17-250,57:16:37:47:20:4F,Gateway,Endress+Hauser,Gateway-692,false,false,false,true,true,None,2,1,2025-11-07,61,v4.5.2,Modbus TCP
192.168.203.69,Gate-1284,F:23:4F:41:39:21,Gateway,Rosemount,Gateway-978,false,false,false,true,false,None,11,0,2025-11-09,86,v20.19,Unknown
192.168.32.175,,37:37:2F:31:5A:40,Controller,Siemens,Model-9827,true,true,false,false,true,Basic,3,0,2025-11-06,90,v1.2.3,EtherNet/IP
192.168.75.45,DEVICE-192-168-75-45,5E:A:16:28:58:48,IP_Camera,Rosemount,IP_Camera-552,true,true,false,true,true,Role-Based,2,0,2025-11-07,62,v1.2.3,Unknown
192.168.170.178,,22:31:59:A:60:37,VFD,Unknown,Unknown,true,true,false,false,true,Basic,3,0,2025-11-07,68,v14.3,BACnet
192.168.216.68,,1C:5B:45:58:33:4E,Switch,Endress+Hauser,Switch-382,true,true,true,true,true,Basic,3,1,2025-11-06,95,v21.11,Modbus TCP
192.168.71.27,,3A:32:61:25:56:19,Protocol_Converter,Siemens,Protocol_Converter-698,false,false,false,false,true,None,8,2,2025-11-09,67,v14.3,Modbus TCP
192.168.185.202,,2E:2A:1B:13:3C:3B,Analyzer,Siemens,Analyzer-985,true,true,false,false,true,Basic,3,0,2025-11-10,85,v3.1.0,Unknown
192.168.153.72,Prot-1879,34:4F:1D:E:C:4B,Protocol_Converter,Siemens,Protocol_Converter-308,true,true,false,false,true,Role-Based,1,0,2025-11-05,82,Unknown,Unknown
192.168.89.41,Gate-1229,63:26:59:56:25:36,Gateway,Endress+Hauser,Gateway-489,true,true,false,false,true,Role-Based,3,0,2025-11-10,94,v2.8.1,BACnet
192.168.150.10,,2F:19:38:54:11:47,Smart_Transmitter,Yokogawa,Smart_Transmitter-965,true,true,false,true,false,Role-Based,0,0,2025-11-05,88,v14.3,HART-IP
192.168.167.145,DEVICE-192-168-167-145,45:2E:18:2B:1C:59,Analyzer,Schneider,Analyzer-597,true,true,false,false,true,Role-Based,1,0,2025-11-09,74,v3.1.0,BACnet
192.168.63.126,DEVICE-192-168-63-126,27:2C:14:2E:5C:E,VFD,ABB,VFD-593,true,true,false,true,true,Role-Based,0,0,2025-11-09,82,v4.5.2,Modbus TCP
192.168.236.93,DEVICE-192-168-236-93,21:2B:22:60:4A:5E,Safety_Controller,Rosemount,Safety_Controller-852,true,true,false,true,false,Role-Based,0,0,2025-11-06,77,Unknown,HART-IP
192.168.20.143,DEVICE-192-168-20-143,59:1E:22:63:1E:24,IP_Camera,Siemens,IP_Camera-185,true,true,false,false,true,Basic,3,0,2025-11-08,68,v2.8.1,Modbus TCP
192.168.12.79,,56:5C:2D:14:35:5D,Safety_Controller,Endress+Hauser,Safety_Controller-841,true,true,false,false,true,Role-Based,0,0,2025-11-06,76,v2.8.3,BACnet
192.168.118.83,Safe-1925,22:4D:B:43:B:62,Safety_Controller,Endress+Hauser,Safety_Controller-286,false,false,false,true,true,None,12,2,2025-11-08,74,R4.03,Unknown
192.168.239.141,DEVICE-192-168-239-141,12:36:2C:15:1A:35,Smart_Transmitter,Rosemount,Smart_Transmitter-344,false,false,false,true,false,None,6,1,2025-11-05,89,v4.5.2,BACnet
192.168.89.41,DEVICE-192-168-89-41,22:25:19:3B:60:17,VFD,Endress+Hauser,VFD-212,true,true,false,false,true,Role-Based,0,0,2025-11-09,98,v14.3,BACnet
192.168.24.67,Safe-0967,2A:5A:5D:4E:19:13,Safety_Controller,Schneider,Safety_Controller-228,true,true,false,false,false,Basic,0,0,2025-11-06,95,v20.19,Unknown
192.168.42.221,Prot-3898,4F:47:18:14:3E:2A,Protocol_Converter,Yokogawa,Protocol_Converter-489,false,false,true,false,false,None,7,3,2025-11-03,92,R511.5,Modbus TCP
192.168.178.109,Safe-3661,F:53:4A:D:43:59,Safety_Controller,Generic,Unknown,true,true,true,false,true,Role-Based,0,0,2025-11-03,96,v2.8.3,HART-IP
192.168.219.113,IP_C-2379,26:1C:2A:59:3B:54,IP_Camera,Siemens,IP_Camera-588,true,true,false,false,true,Basic,3,1,2025-11-06,63,R511.5,BACnet
192.168.10.200,DEVICE-192-168-10-200,16:2D:49:53:57:3D,Smart_Transmitter,Siemens,Smart_Transmitter-561,true,true,false,false,true,Basic,0,0,2025-11-09,67,v2.8.3,Unknown
192.168.149.211,Swit-1534,4B:36:10:D:38:44,Switch,ABB,Switch-886,true,false,false,false,false,Role-Based,2,0,2025-11-08,96,v21.11,HART-IP
192.168.194.24,Anal-3936,62:32:32:1D:1A:18,Analyzer,Siemens,Analyzer-352,true,true,false,false,false,Role-Based,3,0,2025-11-08,79,v4.5.2,Modbus TCP
