tag_id,plant,unit,device_type,criticality,manufacturer,model,location,description,installation_date,expected_ip,expected_protocol
"HYD-0451","Port Arthur Refinery","Hydrocracking Unit (HCU)","HMI","Low","Honeywell","HMI-2489","Hydrocracking Unit (HCU) - Station 35","HMI for Hydrocracking Unit (HCU) operations","2022-01-25","192.168.178.142","OPC UA"
"HYD-0452","Port Arthur Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","Medium","Rockwell","FlowTransmitter-8061","Hydrocracking Unit (HCU) - Station 36","Flow Transmitter for Hydrocracking Unit (HCU) operations","2022-02-09","192.168.227.55","Ethernet/IP"
"HYD-0453","Port Arthur Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","High","Siemens","TemperatureTransmitter-3667","Hydrocracking Unit (HCU) - Station 37","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2021-03-27","192.168.169.155","Modbus TCP"
"REF-0454","Port Arthur Refinery","Reformer Unit","Control Valve","Critical","Emerson","ControlValve-2115","Reformer Unit - Station 1","Control Valve for Reformer Unit operations","2024-01-19","192.168.163.133","OPC UA"
"REF-0455","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","Low","ABB","TemperatureTransmitter-2256","Reformer Unit - Station 2","Temperature Transmitter for Reformer Unit operations","2021-06-30","192.168.244.22","Profinet"
"REF-0456","Port Arthur Refinery","Reformer Unit","Control Valve","Low","Siemens","ControlValve-5024","Reformer Unit - Station 3","Control Valve for Reformer Unit operations","2024-05-13","192.168.118.32","Profinet"
"REF-0457","Port Arthur Refinery","Reformer Unit","PLC","Low","Rockwell","PLC-4679","Reformer Unit - Station 4","PLC for Reformer Unit operations","2021-09-12","192.168.146.148","Profinet"
"REF-0458","Port Arthur Refinery","Reformer Unit","HMI","Critical","Honeywell","HMI-1716","Reformer Unit - Station 5","HMI for Reformer Unit operations","2022-11-01","192.168.181.45","Profinet"
"REF-0459","Port Arthur Refinery","Reformer Unit","PLC","High","Schneider","PLC-4493","Reformer Unit - Station 6","PLC for Reformer Unit operations","2024-11-06","192.168.131.194","Profinet"
"REF-0460","Port Arthur Refinery","Reformer Unit","Flow Transmitter","Medium","Honeywell","FlowTransmitter-8392","Reformer Unit - Station 7","Flow Transmitter for Reformer Unit operations","2021-08-02","192.168.249.172","Profinet"
"REF-0461","Port Arthur Refinery","Reformer Unit","Motor Starter","Low","Rockwell","MotorStarter-5467","Reformer Unit - Station 8","Motor Starter for Reformer Unit operations","2023-09-05","192.168.178.91","Profinet"
"REF-0462","Port Arthur Refinery","Reformer Unit","PLC","Critical","Rockwell","PLC-3908","Reformer Unit - Station 9","PLC for Reformer Unit operations","2023-12-04","192.168.204.164","Profinet"
"REF-0463","Port Arthur Refinery","Reformer Unit","PLC","High","Schneider","PLC-6641","Reformer Unit - Station 10","PLC for Reformer Unit operations","2024-03-16","192.168.222.130","Ethernet/IP"
"REF-0464","Port Arthur Refinery","Reformer Unit","Safety PLC","Low","Schneider","SafetyPLC-3103","Reformer Unit - Station 11","Safety PLC for Reformer Unit operations","2023-09-07","192.168.20.11","DNP3"
"REF-0465","Port Arthur Refinery","Reformer Unit","HMI","Low","ABB","HMI-2410","Reformer Unit - Station 12","HMI for Reformer Unit operations","2021-07-24","192.168.39.132","DNP3"
"REF-0466","Port Arthur Refinery","Reformer Unit","PLC","Low","Honeywell","PLC-8206","Reformer Unit - Station 13","PLC for Reformer Unit operations","2025-01-29","192.168.239.191","Modbus TCP"
"REF-0467","Port Arthur Refinery","Reformer Unit","Flow Transmitter","Low","Siemens","FlowTransmitter-3667","Reformer Unit - Station 14","Flow Transmitter for Reformer Unit operations","2024-04-11","192.168.153.39","OPC UA"
"REF-0468","Port Arthur Refinery","Reformer Unit","Motor Starter","Medium","Honeywell","MotorStarter-9279","Reformer Unit - Station 15","Motor Starter for Reformer Unit operations","2022-11-18","192.168.93.161","DNP3"
"REF-0469","Port Arthur Refinery","Reformer Unit","DCS","Low","Emerson","DCS-4498","Reformer Unit - Station 16","DCS for Reformer Unit operations","2021-11-12","192.168.241.80","Profinet"
"REF-0470","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","Medium","Emerson","PressureTransmitter-8279","Reformer Unit - Station 17","Pressure Transmitter for Reformer Unit operations","2025-05-13","192.168.162.246","OPC UA"
"REF-0471","Port Arthur Refinery","Reformer Unit","Control Valve","Low","Schneider","ControlValve-4884","Reformer Unit - Station 18","Control Valve for Reformer Unit operations","2024-05-30","192.168.202.211","Ethernet/IP"
"REF-0472","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","Medium","ABB","PressureTransmitter-9498","Reformer Unit - Station 19","Pressure Transmitter for Reformer Unit operations","2024-09-29","192.168.129.169","DNP3"
"REF-0473","Port Arthur Refinery","Reformer Unit","PLC","Low","Schneider","PLC-5469","Reformer Unit - Station 20","PLC for Reformer Unit operations","2025-01-24","192.168.13.1","OPC UA"
"REF-0474","Port Arthur Refinery","Reformer Unit","Motor Starter","Medium","Emerson","MotorStarter-6021","Reformer Unit - Station 21","Motor Starter for Reformer Unit operations","2021-08-26","192.168.130.36","Ethernet/IP"
"REF-0475","Port Arthur Refinery","Reformer Unit","Control Valve","Medium","Emerson","ControlValve-4306","Reformer Unit - Station 22","Control Valve for Reformer Unit operations","2021-03-12","192.168.65.183","Ethernet/IP"
"REF-0476","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","High","Emerson","PressureTransmitter-4629","Reformer Unit - Station 23","Pressure Transmitter for Reformer Unit operations","2023-10-30","192.168.220.42","Ethernet/IP"
"REF-0477","Port Arthur Refinery","Reformer Unit","HMI","Medium","ABB","HMI-1949","Reformer Unit - Station 24","HMI for Reformer Unit operations","2023-05-31","192.168.62.32","Ethernet/IP"
"REF-0478","Port Arthur Refinery","Reformer Unit","Motor Starter","Medium","Honeywell","MotorStarter-7623","Reformer Unit - Station 25","Motor Starter for Reformer Unit operations","2024-05-23","192.168.75.85","Profinet"
"REF-0479","Port Arthur Refinery","Reformer Unit","DCS","Medium","Emerson","DCS-1576","Reformer Unit - Station 26","DCS for Reformer Unit operations","2021-07-04","192.168.68.129","Ethernet/IP"
"REF-0480","Port Arthur Refinery","Reformer Unit","Motor Starter","High","Siemens","MotorStarter-3618","Reformer Unit - Station 27","Motor Starter for Reformer Unit operations","2022-08-14","192.168.132.35","OPC UA"
"REF-0481","Port Arthur Refinery","Reformer Unit","PLC","High","Honeywell","PLC-8261","Reformer Unit - Station 28","PLC for Reformer Unit operations","2025-02-25","192.168.21.211","Profinet"
"REF-0482","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","High","Honeywell","PressureTransmitter-3586","Reformer Unit - Station 29","Pressure Transmitter for Reformer Unit operations","2021-01-27","192.168.43.4","Profinet"
"REF-0483","Port Arthur Refinery","Reformer Unit","HMI","High","Siemens","HMI-7678","Reformer Unit - Station 30","HMI for Reformer Unit operations","2023-08-04","192.168.56.149","Profinet"
"REF-0484","Port Arthur Refinery","Reformer Unit","Safety PLC","Medium","Schneider","SafetyPLC-6001","Reformer Unit - Station 31","Safety PLC for Reformer Unit operations","2025-08-11","192.168.82.118","DNP3"
"REF-0485","Port Arthur Refinery","Reformer Unit","HMI","High","Schneider","HMI-5837","Reformer Unit - Station 32","HMI for Reformer Unit operations","2024-09-20","192.168.99.190","Ethernet/IP"
"REF-0486","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","Critical","Honeywell","PressureTransmitter-9288","Reformer Unit - Station 33","Pressure Transmitter for Reformer Unit operations","2021-04-20","192.168.179.174","Modbus TCP"
"REF-0487","Port Arthur Refinery","Reformer Unit","Motor Starter","Medium","Siemens","MotorStarter-1614","Reformer Unit - Station 34","Motor Starter for Reformer Unit operations","2024-12-21","192.168.4.25","Ethernet/IP"
"REF-0488","Port Arthur Refinery","Reformer Unit","HMI","High","Honeywell","HMI-1912","Reformer Unit - Station 35","HMI for Reformer Unit operations","2022-03-02","192.168.8.151","OPC UA"
"REF-0489","Port Arthur Refinery","Reformer Unit","DCS","Critical","Schneider","DCS-9432","Reformer Unit - Station 36","DCS for Reformer Unit operations","2023-07-10","192.168.174.25","OPC UA"
"REF-0490","Port Arthur Refinery","Reformer Unit","Safety PLC","Medium","Honeywell","SafetyPLC-6568","Reformer Unit - Station 37","Safety PLC for Reformer Unit operations","2023-06-29","192.168.59.245","Profinet"
"REF-0491","Port Arthur Refinery","Reformer Unit","HMI","Critical","Emerson","HMI-5461","Reformer Unit - Station 38","HMI for Reformer Unit operations","2024-04-13","192.168.27.97","Profinet"
"REF-0492","Port Arthur Refinery","Reformer Unit","Safety PLC","Critical","Rockwell","SafetyPLC-8023","Reformer Unit - Station 39","Safety PLC for Reformer Unit operations","2021-02-07","192.168.137.237","Modbus TCP"
"REF-0493","Port Arthur Refinery","Reformer Unit","HMI","Critical","Emerson","HMI-4496","Reformer Unit - Station 40","HMI for Reformer Unit operations","2025-08-29","192.168.102.98","DNP3"
"REF-0494","Port Arthur Refinery","Reformer Unit","DCS","Low","Emerson","DCS-6761","Reformer Unit - Station 41","DCS for Reformer Unit operations","2023-04-15","192.168.21.91","DNP3"
"REF-0495","Port Arthur Refinery","Reformer Unit","Control Valve","Critical","Honeywell","ControlValve-9389","Reformer Unit - Station 42","Control Valve for Reformer Unit operations","2024-05-23","192.168.128.49","Ethernet/IP"
"ALK-0496","Port Arthur Refinery","Alkylation Unit","RTU","High","Schneider","RTU-6136","Alkylation Unit - Station 1","RTU for Alkylation Unit operations","2023-11-30","192.168.138.20","Profinet"
"ALK-0497","Port Arthur Refinery","Alkylation Unit","RTU","Medium","Emerson","RTU-8860","Alkylation Unit - Station 2","RTU for Alkylation Unit operations","2022-10-28","192.168.182.170","DNP3"
"ALK-0498","Port Arthur Refinery","Alkylation Unit","Motor Starter","Critical","Siemens","MotorStarter-2150","Alkylation Unit - Station 3","Motor Starter for Alkylation Unit operations","2022-04-29","192.168.169.98","DNP3"
"ALK-0499","Port Arthur Refinery","Alkylation Unit","Safety PLC","High","Siemens","SafetyPLC-3130","Alkylation Unit - Station 4","Safety PLC for Alkylation Unit operations","2021-04-28","192.168.2.146","Profinet"
"ALK-0500","Port Arthur Refinery","Alkylation Unit","HMI","Medium","Siemens","HMI-7482","Alkylation Unit - Station 5","HMI for Alkylation Unit operations","2021-02-15","192.168.16.179","Ethernet/IP"
"ALK-0501","Port Arthur Refinery","Alkylation Unit","Safety PLC","High","Schneider","SafetyPLC-7761","Alkylation Unit - Station 6","Safety PLC for Alkylation Unit operations","2021-02-04","192.168.180.69","DNP3"
"ALK-0502","Port Arthur Refinery","Alkylation Unit","Pressure Transmitter","High","Schneider","PressureTransmitter-9356","Alkylation Unit - Station 7","Pressure Transmitter for Alkylation Unit operations","2022-11-18","192.168.136.82","Modbus TCP"
"ALK-0503","Port Arthur Refinery","Alkylation Unit","RTU","High","Rockwell","RTU-6655","Alkylation Unit - Station 8","RTU for Alkylation Unit operations","2025-07-08","192.168.98.183","OPC UA"
"ALK-0504","Port Arthur Refinery","Alkylation Unit","DCS","Medium","Rockwell","DCS-8179","Alkylation Unit - Station 9","DCS for Alkylation Unit operations","2024-07-10","192.168.172.63","Modbus TCP"
"ALK-0505","Port Arthur Refinery","Alkylation Unit","Motor Starter","High","Siemens","MotorStarter-8442","Alkylation Unit - Station 10","Motor Starter for Alkylation Unit operations","2021-12-21","192.168.254.227","Profinet"
"ALK-0506","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","Medium","Siemens","TemperatureTransmitter-3517","Alkylation Unit - Station 11","Temperature Transmitter for Alkylation Unit operations","2022-03-13","192.168.212.69","DNP3"
"ALK-0507","Port Arthur Refinery","Alkylation Unit","HMI","High","ABB","HMI-6796","Alkylation Unit - Station 12","HMI for Alkylation Unit operations","2023-10-02","192.168.237.57","Profinet"
"ALK-0508","Port Arthur Refinery","Alkylation Unit","Flow Transmitter","High","Emerson","FlowTransmitter-3208","Alkylation Unit - Station 13","Flow Transmitter for Alkylation Unit operations","2024-01-21","192.168.251.88","DNP3"
"ALK-0509","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","Critical","ABB","TemperatureTransmitter-5283","Alkylation Unit - Station 14","Temperature Transmitter for Alkylation Unit operations","2022-12-21","192.168.95.52","OPC UA"
"ALK-0510","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","High","Siemens","TemperatureTransmitter-2537","Alkylation Unit - Station 15","Temperature Transmitter for Alkylation Unit operations","2025-10-11","192.168.216.128","Modbus TCP"
"ALK-0511","Port Arthur Refinery","Alkylation Unit","Motor Starter","Low","Honeywell","MotorStarter-3122","Alkylation Unit - Station 16","Motor Starter for Alkylation Unit operations","2023-10-28","192.168.175.110","Profinet"
"ALK-0512","Port Arthur Refinery","Alkylation Unit","DCS","Critical","Rockwell","DCS-3304","Alkylation Unit - Station 17","DCS for Alkylation Unit operations","2022-10-19","192.168.172.28","Modbus TCP"
"ALK-0513","Port Arthur Refinery","Alkylation Unit","PLC","Low","Schneider","PLC-3021","Alkylation Unit - Station 18","PLC for Alkylation Unit operations","2025-06-15","192.168.174.62","OPC UA"
"ALK-0514","Port Arthur Refinery","Alkylation Unit","HMI","High","ABB","HMI-7549","Alkylation Unit - Station 19","HMI for Alkylation Unit operations","2022-09-07","192.168.1.47","DNP3"
"ALK-0515","Port Arthur Refinery","Alkylation Unit","Motor Starter","Critical","ABB","MotorStarter-3508","Alkylation Unit - Station 20","Motor Starter for Alkylation Unit operations","2021-05-29","192.168.121.202","Profinet"
"ALK-0516","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","Critical","Honeywell","TemperatureTransmitter-6768","Alkylation Unit - Station 21","Temperature Transmitter for Alkylation Unit operations","2021-02-08","192.168.111.108","Modbus TCP"
"ALK-0517","Port Arthur Refinery","Alkylation Unit","Control Valve","High","ABB","ControlValve-2368","Alkylation Unit - Station 22","Control Valve for Alkylation Unit operations","2022-11-10","192.168.181.174","OPC UA"
"ALK-0518","Port Arthur Refinery","Alkylation Unit","DCS","Medium","Schneider","DCS-5238","Alkylation Unit - Station 23","DCS for Alkylation Unit operations","2021-09-26","192.168.194.114","OPC UA"
