timestamp,tag_name,value,quality,plant_unit,measurement_type,unit_of_measure,alarm_status,trend_direction
2025-09-22T15:08:12.462Z,ALKYL-TIC-001,1297.98,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T15:13:12.462Z,ALKYL-TIC-001,1255.02,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T15:18:12.462Z,ALKYL-TIC-001,1208.01,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T15:23:12.462Z,ALKYL-TIC-001,1162.23,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T15:28:12.462Z,ALKYL-TIC-001,1195.39,Good,ALKYL,Pressure,DEG_F,LoLo,Rising
2025-09-22T15:33:12.462Z,ALKYL-TIC-001,1175.15,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T15:38:12.462Z,ALKYL-TIC-001,1143.37,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T15:43:12.462Z,ALKYL-TIC-001,1185.35,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T15:48:12.462Z,ALKYL-TIC-001,1136.22,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T15:53:12.462Z,ALKYL-TIC-001,1161.53,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T15:58:12.462Z,ALKYL-TIC-001,1197.20,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T16:03:12.462Z,ALKYL-TIC-001,1152.07,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T16:08:12.462Z,ALKYL-TIC-001,1195.03,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T16:13:12.462Z,ALKYL-TIC-001,1196.09,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T16:18:12.462Z,ALKYL-TIC-001,1236.15,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T16:23:12.462Z,ALKYL-TIC-001,1235.94,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T16:28:12.462Z,ALKYL-TIC-001,1178.55,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T16:33:12.462Z,ALKYL-TIC-001,1224.47,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T16:38:12.462Z,ALKYL-TIC-001,1241.48,Maintenance,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T16:43:12.462Z,ALKYL-TIC-001,1233.11,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T16:48:12.462Z,ALKYL-TIC-001,1271.33,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T16:53:12.462Z,ALKYL-TIC-001,1318.36,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T16:58:12.462Z,ALKYL-TIC-001,1347.60,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T17:03:12.462Z,ALKYL-TIC-001,1327.50,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T17:08:12.462Z,ALKYL-TIC-001,1384.09,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T17:13:12.462Z,ALKYL-TIC-001,1393.96,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T17:18:12.462Z,ALKYL-TIC-001,1405.64,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T17:23:12.462Z,ALKYL-TIC-001,1396.04,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T17:28:12.462Z,ALKYL-TIC-001,1439.89,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T17:33:12.462Z,ALKYL-TIC-001,1428.21,Good,ALKYL,Pressure,DEG_F,Low,Falling
2025-09-22T17:38:12.462Z,ALKYL-TIC-001,1420.39,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T17:43:12.462Z,ALKYL-TIC-001,1474.91,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T17:48:12.462Z,ALKYL-TIC-001,1461.77,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T17:53:12.462Z,ALKYL-TIC-001,1403.06,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T17:58:12.462Z,ALKYL-TIC-001,1380.23,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T18:03:12.462Z,ALKYL-TIC-001,1325.07,Good,ALKYL,Pressure,DEG_F,LoLo,Oscillating
2025-09-22T18:08:12.462Z,ALKYL-TIC-001,1286.79,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T18:13:12.462Z,ALKYL-TIC-001,1268.39,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T18:18:12.462Z,ALKYL-TIC-001,1306.77,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T18:23:12.462Z,ALKYL-TIC-001,1289.78,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T18:28:12.462Z,ALKYL-TIC-001,1331.54,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T18:33:12.462Z,ALKYL-TIC-001,1281.31,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T18:38:12.462Z,ALKYL-TIC-001,1297.82,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T18:43:12.462Z,ALKYL-TIC-001,1301.34,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T18:48:12.462Z,ALKYL-TIC-001,1354.06,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T18:53:12.462Z,ALKYL-TIC-001,1420.70,Maintenance,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T18:58:12.462Z,ALKYL-TIC-001,1421.68,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T19:03:12.462Z,ALKYL-TIC-001,1464.42,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T19:08:12.462Z,ALKYL-TIC-001,1410.34,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T19:13:12.462Z,ALKYL-TIC-001,1399.55,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T19:18:12.462Z,ALKYL-TIC-001,1405.74,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T19:23:12.462Z,ALKYL-TIC-001,1436.55,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T19:28:12.462Z,ALKYL-TIC-001,1507.53,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T19:33:12.462Z,ALKYL-TIC-001,1560.57,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T19:38:12.462Z,ALKYL-TIC-001,1598.45,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T19:43:12.462Z,ALKYL-TIC-001,1619.21,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T19:48:12.462Z,ALKYL-TIC-001,1601.06,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T19:53:12.462Z,ALKYL-TIC-001,1528.34,Uncertain,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T19:58:12.462Z,ALKYL-TIC-001,1552.16,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T20:03:12.462Z,ALKYL-TIC-001,1606.99,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T20:08:12.462Z,ALKYL-TIC-001,1637.87,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T20:13:12.462Z,ALKYL-TIC-001,1719.51,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T20:18:12.462Z,ALKYL-TIC-001,1767.50,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T20:23:12.462Z,ALKYL-TIC-001,1849.66,Good,ALKYL,Pressure,DEG_F,Low,Rising
2025-09-22T20:28:12.462Z,ALKYL-TIC-001,1758.16,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T20:33:12.462Z,ALKYL-TIC-001,1799.38,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T20:38:12.462Z,ALKYL-TIC-001,1731.95,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T20:43:12.462Z,ALKYL-TIC-001,1717.29,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T20:48:12.462Z,ALKYL-TIC-001,1788.16,Good,ALKYL,Pressure,DEG_F,Low,Steady
2025-09-22T20:53:12.462Z,ALKYL-TIC-001,1700.10,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T20:58:12.462Z,ALKYL-TIC-001,1647.06,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T21:03:12.462Z,ALKYL-TIC-001,1649.47,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T21:08:12.462Z,ALKYL-TIC-001,1701.30,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T21:13:12.462Z,ALKYL-TIC-001,1619.63,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T21:18:12.462Z,ALKYL-TIC-001,1631.11,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T21:23:12.462Z,ALKYL-TIC-001,1557.87,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T21:28:12.462Z,ALKYL-TIC-001,1529.57,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T21:33:12.462Z,ALKYL-TIC-001,1466.35,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T21:38:12.462Z,ALKYL-TIC-001,1446.79,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T21:43:12.462Z,ALKYL-TIC-001,1456.10,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T21:48:12.462Z,ALKYL-TIC-001,1460.83,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T21:53:12.462Z,ALKYL-TIC-001,1435.07,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T21:58:12.462Z,ALKYL-TIC-001,1486.24,Good,ALKYL,Pressure,DEG_F,HiHi,Falling
2025-09-22T22:03:12.462Z,ALKYL-TIC-001,1533.64,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T22:08:12.462Z,ALKYL-TIC-001,1596.20,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T22:13:12.462Z,ALKYL-TIC-001,1522.35,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T22:18:12.462Z,ALKYL-TIC-001,1583.90,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T22:23:12.462Z,ALKYL-TIC-001,1628.83,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T22:28:12.462Z,ALKYL-TIC-001,1688.57,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T22:33:12.462Z,ALKYL-TIC-001,1710.54,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T22:38:12.462Z,ALKYL-TIC-001,1704.96,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T22:43:12.462Z,ALKYL-TIC-001,1677.44,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T22:48:12.462Z,ALKYL-TIC-001,1757.21,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T22:53:12.462Z,ALKYL-TIC-001,1825.28,Good,ALKYL,Pressure,DEG_F,Low,Rising
2025-09-22T22:58:12.462Z,ALKYL-TIC-001,1857.86,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T23:03:12.462Z,ALKYL-TIC-001,1931.93,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T23:08:12.462Z,ALKYL-TIC-001,1942.21,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T23:13:12.462Z,ALKYL-TIC-001,1931.19,Good,ALKYL,Pressure,DEG_F,LoLo,Oscillating
2025-09-22T23:18:12.462Z,ALKYL-TIC-001,1842.14,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-22T23:23:12.462Z,ALKYL-TIC-001,1917.54,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T23:28:12.462Z,ALKYL-TIC-001,1965.13,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-22T23:33:12.462Z,ALKYL-TIC-001,1969.26,Good,ALKYL,Pressure,DEG_F,Low,Steady
2025-09-22T23:38:12.462Z,ALKYL-TIC-001,2046.90,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T23:43:12.462Z,ALKYL-TIC-001,1964.18,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T23:48:12.462Z,ALKYL-TIC-001,2044.67,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-22T23:53:12.462Z,ALKYL-TIC-001,2116.73,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-22T23:58:12.462Z,ALKYL-TIC-001,2076.10,Good,ALKYL,Pressure,DEG_F,High,Oscillating
2025-09-23T00:03:12.462Z,ALKYL-TIC-001,2018.26,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T00:08:12.462Z,ALKYL-TIC-001,1954.34,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T00:13:12.462Z,ALKYL-TIC-001,2005.26,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T00:18:12.462Z,ALKYL-TIC-001,2104.92,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T00:23:12.462Z,ALKYL-TIC-001,2149.87,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T00:28:12.462Z,ALKYL-TIC-001,2158.65,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T00:33:12.462Z,ALKYL-TIC-001,2168.16,Good,ALKYL,Pressure,DEG_F,Low,Oscillating
2025-09-23T00:38:12.462Z,ALKYL-TIC-001,2207.99,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T00:43:12.462Z,ALKYL-TIC-001,2308.35,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T00:48:12.462Z,ALKYL-TIC-001,2214.44,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T00:53:12.462Z,ALKYL-TIC-001,2181.59,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T00:58:12.462Z,ALKYL-TIC-001,2202.94,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T01:03:12.462Z,ALKYL-TIC-001,2279.18,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T01:08:12.462Z,ALKYL-TIC-001,2330.67,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T01:13:12.462Z,ALKYL-TIC-001,2285.37,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T01:18:12.462Z,ALKYL-TIC-001,2303.71,Good,ALKYL,Pressure,DEG_F,Low,Oscillating
2025-09-23T01:23:12.462Z,ALKYL-TIC-001,2201.44,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T01:28:12.462Z,ALKYL-TIC-001,2280.17,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T01:33:12.462Z,ALKYL-TIC-001,2216.45,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T01:38:12.462Z,ALKYL-TIC-001,2317.81,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T01:43:12.462Z,ALKYL-TIC-001,2344.11,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T01:48:12.462Z,ALKYL-TIC-001,2286.27,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T01:53:12.462Z,ALKYL-TIC-001,2383.70,Good,ALKYL,Pressure,DEG_F,High,Rising
2025-09-23T01:58:12.462Z,ALKYL-TIC-001,2460.20,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T02:03:12.462Z,ALKYL-TIC-001,2576.06,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T02:08:12.462Z,ALKYL-TIC-001,2574.48,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T02:13:12.462Z,ALKYL-TIC-001,2680.31,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T02:18:12.462Z,ALKYL-TIC-001,2664.55,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T02:23:12.462Z,ALKYL-TIC-001,2660.25,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T02:28:12.462Z,ALKYL-TIC-001,2597.15,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T02:33:12.462Z,ALKYL-TIC-001,2660.90,Good,ALKYL,Pressure,DEG_F,HiHi,Rising
2025-09-23T02:38:12.462Z,ALKYL-TIC-001,2776.18,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T02:43:12.462Z,ALKYL-TIC-001,2638.06,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T02:48:12.462Z,ALKYL-TIC-001,2634.13,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T02:53:12.462Z,ALKYL-TIC-001,2525.05,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T02:58:12.462Z,ALKYL-TIC-001,2505.38,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T03:03:12.462Z,ALKYL-TIC-001,2415.50,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T03:08:12.462Z,ALKYL-TIC-001,2454.84,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T03:13:12.462Z,ALKYL-TIC-001,2566.63,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T03:18:12.462Z,ALKYL-TIC-001,2588.80,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T03:23:12.462Z,ALKYL-TIC-001,2481.83,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T03:28:12.462Z,ALKYL-TIC-001,2586.97,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T03:33:12.462Z,ALKYL-TIC-001,2466.40,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T03:38:12.462Z,ALKYL-TIC-001,2471.52,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T03:43:12.462Z,ALKYL-TIC-001,2523.80,Good,ALKYL,Pressure,DEG_F,HiHi,Rising
2025-09-23T03:48:12.462Z,ALKYL-TIC-001,2605.21,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T03:53:12.462Z,ALKYL-TIC-001,2723.83,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T03:58:12.462Z,ALKYL-TIC-001,2737.54,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T04:03:12.462Z,ALKYL-TIC-001,2607.89,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T04:08:12.462Z,ALKYL-TIC-001,2645.95,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T04:13:12.462Z,ALKYL-TIC-001,2760.90,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T04:18:12.462Z,ALKYL-TIC-001,2735.57,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T04:23:12.462Z,ALKYL-TIC-001,2851.37,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T04:28:12.462Z,ALKYL-TIC-001,2801.20,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T04:33:12.462Z,ALKYL-TIC-001,2913.38,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T04:38:12.462Z,ALKYL-TIC-001,3008.27,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T04:43:12.462Z,ALKYL-TIC-001,2897.88,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T04:48:12.462Z,ALKYL-TIC-001,2828.81,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T04:53:12.462Z,ALKYL-TIC-001,2955.04,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T04:58:12.462Z,ALKYL-TIC-001,3035.12,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T05:03:12.462Z,ALKYL-TIC-001,3085.82,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T05:08:12.462Z,ALKYL-TIC-001,3210.10,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T05:13:12.462Z,ALKYL-TIC-001,3198.50,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T05:18:12.462Z,ALKYL-TIC-001,3223.54,Good,ALKYL,Pressure,DEG_F,High,Falling
2025-09-23T05:23:12.462Z,ALKYL-TIC-001,3072.46,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T05:28:12.462Z,ALKYL-TIC-001,3136.94,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T05:33:12.462Z,ALKYL-TIC-001,2996.77,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T05:38:12.462Z,ALKYL-TIC-001,3075.21,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T05:43:12.462Z,ALKYL-TIC-001,2976.17,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T05:48:12.462Z,ALKYL-TIC-001,2880.98,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T05:53:12.462Z,ALKYL-TIC-001,2838.37,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T05:58:12.462Z,ALKYL-TIC-001,2898.85,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T06:03:12.462Z,ALKYL-TIC-001,2999.87,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T06:08:12.462Z,ALKYL-TIC-001,2949.09,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T06:13:12.462Z,ALKYL-TIC-001,2961.43,Good,ALKYL,Pressure,DEG_F,LoLo,Rising
2025-09-23T06:18:12.462Z,ALKYL-TIC-001,2900.52,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T06:23:12.462Z,ALKYL-TIC-001,2980.09,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T06:28:12.462Z,ALKYL-TIC-001,2861.21,Bad,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T06:33:12.462Z,ALKYL-TIC-001,2979.84,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T06:38:12.462Z,ALKYL-TIC-001,3082.06,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T06:43:12.462Z,ALKYL-TIC-001,3016.00,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T06:48:12.462Z,ALKYL-TIC-001,2966.85,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T06:53:12.462Z,ALKYL-TIC-001,2983.38,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T06:58:12.462Z,ALKYL-TIC-001,3066.74,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T07:03:12.462Z,ALKYL-TIC-001,3088.75,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T07:08:12.462Z,ALKYL-TIC-001,2978.72,Good,ALKYL,Pressure,DEG_F,High,Oscillating
2025-09-23T07:13:12.462Z,ALKYL-TIC-001,2979.00,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T07:18:12.462Z,ALKYL-TIC-001,3053.37,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T07:23:12.462Z,ALKYL-TIC-001,2934.06,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T07:28:12.462Z,ALKYL-TIC-001,3002.43,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T07:33:12.462Z,ALKYL-TIC-001,3044.49,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T07:38:12.462Z,ALKYL-TIC-001,3195.63,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T07:43:12.462Z,ALKYL-TIC-001,3313.42,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T07:48:12.462Z,ALKYL-TIC-001,3349.87,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T07:53:12.462Z,ALKYL-TIC-001,3332.85,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T07:58:12.462Z,ALKYL-TIC-001,3279.20,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T08:03:12.462Z,ALKYL-TIC-001,3192.93,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T08:08:12.462Z,ALKYL-TIC-001,3162.30,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T08:13:12.462Z,ALKYL-TIC-001,3210.17,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T08:18:12.462Z,ALKYL-TIC-001,3369.61,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T08:23:12.462Z,ALKYL-TIC-001,3344.20,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T08:28:12.462Z,ALKYL-TIC-001,3271.05,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T08:33:12.462Z,ALKYL-TIC-001,3360.35,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T08:38:12.462Z,ALKYL-TIC-001,3509.60,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T08:43:12.462Z,ALKYL-TIC-001,3495.80,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T08:48:12.462Z,ALKYL-TIC-001,3562.61,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T08:53:12.462Z,ALKYL-TIC-001,3661.03,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T08:58:12.462Z,ALKYL-TIC-001,3803.29,Good,ALKYL,Pressure,DEG_F,Normal,Falling
2025-09-23T09:03:12.462Z,ALKYL-TIC-001,3688.81,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T09:08:12.462Z,ALKYL-TIC-001,3520.53,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T09:13:12.462Z,ALKYL-TIC-001,3585.74,Good,ALKYL,Pressure,DEG_F,High,Falling
2025-09-23T09:18:12.462Z,ALKYL-TIC-001,3459.36,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T09:23:12.462Z,ALKYL-TIC-001,3463.67,Good,ALKYL,Pressure,DEG_F,Normal,Rising
2025-09-23T09:28:12.462Z,ALKYL-TIC-001,3592.57,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
2025-09-23T09:33:12.462Z,ALKYL-TIC-001,3542.48,Good,ALKYL,Pressure,DEG_F,Normal,Steady
2025-09-23T09:38:12.462Z,ALKYL-TIC-001,3501.67,Good,ALKYL,Pressure,DEG_F,Normal,Oscillating
