asset_id,device_name,device_type,manufacturer,model,ip_address,mac_address,subnet,vlan,protocol,plant_unit,location,criticality,security_zone,firmware_version,last_seen,network_status,patch_level
OT0096,HDS-RTU-096,RTU,Rockwell,Rockwell_RTU_504,10.3.66.171,33:77:73:06:f0:5c,10.3.0.0/16,400,Modbus_TCP,HDS,HDS-L25,Medium,Level_1_Control,v6.7.86,2025-09-23T03:50:55.771Z,Online,Critical
OT0097,TANK_FARM-HISTORIAN-097,HISTORIAN,Rockwell,Rockwell_HISTORIAN_480,10.6.151.55,96:60:42:e8:df:da,10.6.0.0/16,1755,DNP3,TANK_FARM,TANK_FARM-R19,High,DMZ,v6.7.14,2025-09-23T05:29:29.232Z,Online,Critical
OT0098,TANK_FARM-PLC-098,PLC,Siemens,Siemens_PLC_563,10.6.114.16,2a:63:2f:5a:df:e9,10.6.0.0/16,3173,HART,TANK_FARM,TANK_FARM-S73,Medium,DMZ,v3.4.66,2025-09-23T12:59:55.989Z,Online,Current
OT0099,UTILITIES-ROUTER-099,ROUTER,Siemens,Siemens_ROUTER_837,10.7.56.42,4f:52:c7:29:db:f7,10.7.0.0/16,2348,Foundation_Fieldbus,UTILITIES,UTILITIES-L34,Low,DMZ,v7.2.67,2025-09-22T21:08:42.960Z,Warning,Outdated
OT0100,ALKYL-SAFETY_PLC-100,SAFETY_PLC,GE,GE_SAFETY_PLC_121,10.5.126.85,5e:cf:30:4b:72:3d,10.5.0.0/16,1645,OPC_UA,ALKYL,ALKYL-A53,Low,Level_0_Process,v7.0.39,2025-09-23T06:37:55.422Z,Online,Outdated
OT0101,CDU-WIRELESS_AP-101,WIRELESS_AP,Siemens,Siemens_WIRELESS_AP_987,10.1.244.202,a1:98:22:3c:f7:e2,10.1.0.0/16,1622,Foundation_Fieldbus,CDU,CDU-U67,Medium,Level_0_Process,v6.8.47,2025-09-23T19:03:37.649Z,Online,Outdated
OT0102,CDU-DRIVE-102,DRIVE,Yokogawa,Yokogawa_DRIVE_554,10.1.189.103,97:dc:94:42:2b:61,10.1.0.0/16,352,Modbus_TCP,CDU,CDU-T7,Critical,Level_1_Control,v7.1.49,2025-09-23T19:04:50.120Z,Online,Critical
OT0103,FCC-ROUTER-103,ROUTER,Honeywell,Honeywell_ROUTER_159,10.2.198.53,c2:58:80:00:fe:fd,10.2.0.0/16,1023,Ethernet_IP,FCC,FCC-L81,Medium,Corporate,v8.3.6,2025-09-23T05:42:03.916Z,Online,Critical
OT0104,TANK_FARM-HISTORIAN-104,HISTORIAN,Honeywell,Honeywell_HISTORIAN_600,10.6.10.181,d8:bb:32:6f:f7:dd,10.6.0.0/16,3737,IEC_61850,TANK_FARM,TANK_FARM-H34,Low,Level_1_Control,v3.1.48,2025-09-23T08:59:02.078Z,Warning,Current
OT0105,CCR-RTU-105,RTU,Emerson,Emerson_RTU_573,10.4.174.138,8d:a7:60:46:93:65,10.4.0.0/16,3997,Foundation_Fieldbus,CCR,CCR-V1,Critical,DMZ,v3.6.77,2025-09-23T18:53:24.953Z,Online,Current
OT0106,CDU-SAFETY_PLC-106,SAFETY_PLC,Siemens,Siemens_SAFETY_PLC_870,10.1.4.57,c6:80:37:a7:a6:b4,10.1.0.0/16,739,HART,CDU,CDU-T63,Critical,Level_3_Operations,v3.6.38,2025-09-23T07:13:43.272Z,Online,Outdated
OT0107,HDS-ANALYZER-107,ANALYZER,Honeywell,Honeywell_ANALYZER_457,10.3.129.124,f0:5f:4f:51:38:6b,10.3.0.0/16,561,IEC_61850,HDS,HDS-R60,Critical,Level_2_Supervision,v5.2.41,2025-09-23T04:51:01.988Z,Online,Current
OT0108,CCR-HMI-108,HMI,Siemens,Siemens_HMI_895,10.4.52.70,64:5b:fc:b7:ea:1d,10.4.0.0/16,1277,OPC_UA,CCR,CCR-M12,High,Level_2_Supervision,v8.0.52,2025-09-23T12:32:29.233Z,Online,Outdated
OT0109,HDS-WIRELESS_AP-109,WIRELESS_AP,Honeywell,Honeywell_WIRELESS_AP_178,10.3.240.210,78:07:19:f6:e0:ee,10.3.0.0/16,1165,Ethernet_IP,HDS,HDS-S62,Medium,DMZ,v7.0.86,2025-09-23T05:34:03.061Z,Online,Current
OT0110,CCR-PLC-110,PLC,Yokogawa,Yokogawa_PLC_729,10.4.26.20,e0:c7:5d:89:0b:16,10.4.0.0/16,3619,DNP3,CCR,CCR-L70,Low,Corporate,v5.1.19,2025-09-22T21:07:14.355Z,Warning,Critical
OT0111,ALKYL-SAFETY_PLC-111,SAFETY_PLC,Emerson,Emerson_SAFETY_PLC_669,10.5.102.87,95:52:43:50:01:9a,10.5.0.0/16,1309,Foundation_Fieldbus,ALKYL,ALKYL-T17,Low,Level_0_Process,v7.3.87,2025-09-23T00:55:58.419Z,Online,Current
OT0112,CCR-HISTORIAN-112,HISTORIAN,Schneider,Schneider_HISTORIAN_780,10.4.72.44,38:15:10:ea:b5:79,10.4.0.0/16,2855,DNP3,CCR,CCR-F75,Medium,DMZ,v4.6.33,2025-09-22T21:08:55.300Z,Online,Outdated
OT0113,CDU-RTU-113,RTU,Siemens,Siemens_RTU_438,10.1.244.250,94:c9:b7:87:44:44,10.1.0.0/16,4072,Ethernet_IP,CDU,CDU-G24,High,Level_2_Supervision,v7.2.11,2025-09-23T02:07:05.360Z,Online,Outdated
OT0114,UTILITIES-PLC-114,PLC,Schneider,Schneider_PLC_940,10.7.185.63,7b:36:71:c0:25:96,10.7.0.0/16,975,HART,UTILITIES,UTILITIES-U75,Critical,Level_0_Process,v1.3.60,2025-09-23T18:16:53.239Z,Offline,Critical
OT0115,HDS-FIREWALL-115,FIREWALL,GE,GE_FIREWALL_232,10.3.184.213,d3:c4:3f:6c:5b:46,10.3.0.0/16,1598,OPC_UA,HDS,HDS-V81,Low,Level_2_Supervision,v7.8.82,2025-09-22T20:56:36.404Z,Online,Outdated
OT0116,HDS-SWITCH-116,SWITCH,Emerson,Emerson_SWITCH_191,10.3.82.43,53:12:2c:b2:7a:25,10.3.0.0/16,3323,IEC_61850,HDS,HDS-B98,Critical,Level_3_Operations,v7.3.2,2025-09-23T00:38:06.952Z,Online,Current
OT0117,UTILITIES-SAFETY_PLC-117,SAFETY_PLC,Siemens,Siemens_SAFETY_PLC_146,10.7.252.176,3b:cb:09:02:8b:30,10.7.0.0/16,3171,Modbus_TCP,UTILITIES,UTILITIES-E41,Low,Level_0_Process,v9.0.50,2025-09-23T11:11:16.236Z,Online,Outdated
OT0118,HDS-HISTORIAN-118,HISTORIAN,ABB,ABB_HISTORIAN_484,10.3.3.147,1f:ab:2c:10:31:ad,10.3.0.0/16,2102,HART,HDS,HDS-T83,High,Corporate,v1.5.95,2025-09-23T19:56:29.109Z,Warning,Outdated
OT0119,HDS-ANALYZER-119,ANALYZER,Yokogawa,Yokogawa_ANALYZER_775,10.3.208.164,52:da:6f:4e:8d:00,10.3.0.0/16,3389,OPC_UA,HDS,HDS-T15,Critical,Level_1_Control,v2.1.89,2025-09-23T02:54:16.631Z,Online,Outdated
OT0120,UTILITIES-WIRELESS_AP-120,WIRELESS_AP,Schneider,Schneider_WIRELESS_AP_902,10.7.27.245,6c:63:ce:13:0a:0f,10.7.0.0/16,322,HART,UTILITIES,UTILITIES-H70,Medium,Level_3_Operations,v2.1.57,2025-09-23T15:29:01.523Z,Online,Outdated
OT0121,TANK_FARM-ROUTER-121,ROUTER,Siemens,Siemens_ROUTER_1086,10.6.31.26,a7:9c:83:40:91:98,10.6.0.0/16,782,Ethernet_IP,TANK_FARM,TANK_FARM-Q96,Medium,Level_1_Control,v1.7.3,2025-09-23T14:23:23.570Z,Online,Critical
OT0122,CCR-SWITCH-122,SWITCH,Schneider,Schneider_SWITCH_482,10.4.49.129,d7:8e:17:59:e5:1b,10.4.0.0/16,2886,Modbus_TCP,CCR,CCR-K27,Medium,Corporate,v5.8.35,2025-09-23T15:49:09.665Z,Warning,Outdated
OT0123,UTILITIES-HMI-123,HMI,Foxboro,Foxboro_HMI_903,10.7.12.69,27:8b:04:f5:96:bd,10.7.0.0/16,404,Profinet,UTILITIES,UTILITIES-T80,Low,DMZ,v1.7.73,2025-09-23T04:21:39.938Z,Online,Current
OT0124,CDU-HISTORIAN-124,HISTORIAN,Foxboro,Foxboro_HISTORIAN_977,10.1.3.152,c1:28:c1:20:c4:5d,10.1.0.0/16,3662,Ethernet_IP,CDU,CDU-H76,Low,Level_3_Operations,v3.4.40,2025-09-23T00:09:32.337Z,Online,Current
OT0125,TANK_FARM-DRIVE-125,DRIVE,Schneider,Schneider_DRIVE_145,10.6.154.248,7a:72:dd:86:2e:fc,10.6.0.0/16,2255,IEC_61850,TANK_FARM,TANK_FARM-W13,High,Level_3_Operations,v5.6.28,2025-09-23T11:38:57.289Z,Online,Current
OT0126,ALKYL-RTU-126,RTU,Schneider,Schneider_RTU_882,10.5.41.253,08:ab:87:3e:c8:29,10.5.0.0/16,3412,Foundation_Fieldbus,ALKYL,ALKYL-R40,Medium,Level_2_Supervision,v1.5.36,2025-09-23T03:25:33.585Z,Online,Outdated
OT0127,ALKYL-SENSOR_GATEWAY-127,SENSOR_GATEWAY,GE,GE_SENSOR_GATEWAY_199,10.5.177.64,b9:03:6c:39:b6:c0,10.5.0.0/16,500,Profibus,ALKYL,ALKYL-J78,Medium,Level_3_Operations,v6.0.85,2025-09-23T09:37:21.210Z,Warning,Critical
OT0128,UTILITIES-DRIVE-128,DRIVE,Siemens,Siemens_DRIVE_690,10.7.193.26,63:a2:37:4d:2a:3a,10.7.0.0/16,884,Profibus,UTILITIES,UTILITIES-P42,Medium,Level_0_Process,v9.2.87,2025-09-22T21:04:57.509Z,Offline,Current
OT0129,FCC-PLC-129,PLC,Emerson,Emerson_PLC_454,10.2.248.130,fe:74:1f:49:39:d6,10.2.0.0/16,2979,Ethernet_IP,FCC,FCC-M11,Low,Corporate,v8.3.41,2025-09-23T17:12:00.255Z,Online,Outdated
OT0130,TANK_FARM-SENSOR_GATEWAY-130,SENSOR_GATEWAY,Yokogawa,Yokogawa_SENSOR_GATEWAY_839,10.6.160.211,3c:83:7c:a4:0c:60,10.6.0.0/16,1673,Modbus_TCP,TANK_FARM,TANK_FARM-B80,High,Level_0_Process,v5.1.20,2025-09-23T09:47:52.377Z,Online,Critical
OT0131,UTILITIES-SAFETY_PLC-131,SAFETY_PLC,Foxboro,Foxboro_SAFETY_PLC_427,10.7.102.142,89:61:cf:8e:57:76,10.7.0.0/16,2548,Profibus,UTILITIES,UTILITIES-Y11,Low,Level_1_Control,v7.3.76,2025-09-22T22:30:20.921Z,Online,Critical
OT0132,HDS-RTU-132,RTU,Siemens,Siemens_RTU_126,10.3.35.194,77:c8:86:aa:c5:8a,10.3.0.0/16,1168,Profibus,HDS,HDS-B56,Critical,Level_3_Operations,v8.2.17,2025-09-23T17:51:08.635Z,Online,Current
OT0133,FCC-HISTORIAN-133,HISTORIAN,Emerson,Emerson_HISTORIAN_538,10.2.235.95,9a:1d:f7:55:91:fd,10.2.0.0/16,916,IEC_61850,FCC,FCC-J66,High,Level_2_Supervision,v8.4.61,2025-09-23T01:43:42.139Z,Online,Current
OT0134,CCR-DRIVE-134,DRIVE,Foxboro,Foxboro_DRIVE_727,10.4.178.83,8e:c8:86:3d:6e:7a,10.4.0.0/16,1713,Modbus_TCP,CCR,CCR-C58,High,Corporate,v2.3.88,2025-09-23T00:50:30.942Z,Online,Critical
OT0135,UTILITIES-PLC-135,PLC,Yokogawa,Yokogawa_PLC_916,10.7.252.21,26:d3:fd:5f:23:df,10.7.0.0/16,1471,Profibus,UTILITIES,UTILITIES-S27,Medium,Level_3_Operations,v3.7.59,2025-09-22T22:37:39.365Z,Online,Outdated
OT0136,HDS-ROUTER-136,ROUTER,Honeywell,Honeywell_ROUTER_734,10.3.228.152,7d:46:a4:84:71:dd,10.3.0.0/16,3628,OPC_UA,HDS,HDS-R58,Critical,Level_2_Supervision,v5.0.8,2025-09-22T20:58:13.210Z,Online,Outdated
OT0137,TANK_FARM-ANALYZER-137,ANALYZER,Invensys,Invensys_ANALYZER_494,10.6.106.151,3b:36:83:eb:48:89,10.6.0.0/16,3693,Profibus,TANK_FARM,TANK_FARM-I71,Low,DMZ,v8.0.15,2025-09-23T16:03:38.417Z,Warning,Outdated
OT0138,FCC-SENSOR_GATEWAY-138,SENSOR_GATEWAY,GE,GE_SENSOR_GATEWAY_547,10.2.223.102,56:a0:2d:18:24:ca,10.2.0.0/16,3344,OPC_UA,FCC,FCC-M67,Low,Corporate,v5.6.77,2025-09-23T07:54:26.959Z,Online,Critical
OT0139,TANK_FARM-RTU-139,RTU,Rockwell,Rockwell_RTU_830,10.6.53.143,14:1e:a2:4a:04:d5,10.6.0.0/16,525,IEC_61850,TANK_FARM,TANK_FARM-Y5,Medium,Level_1_Control,v2.4.65,2025-09-23T15:00:49.835Z,Online,Outdated
OT0140,FCC-ROUTER-140,ROUTER,Foxboro,Foxboro_ROUTER_881,10.2.230.140,e4:30:57:5f:86:f0,10.2.0.0/16,389,Ethernet_IP,FCC,FCC-C12,Medium,Level_1_Control,v8.1.27,2025-09-23T09:18:05.778Z,Online,Outdated
OT0141,HDS-HISTORIAN-141,HISTORIAN,Honeywell,Honeywell_HISTORIAN_739,10.3.176.56,45:1c:67:67:29:0f,10.3.0.0/16,2339,HART,HDS,HDS-D32,Critical,Level_1_Control,v6.1.8,2025-09-23T00:26:08.607Z,Online,Current
OT0142,ALKYL-RTU-142,RTU,Emerson,Emerson_RTU_626,10.5.191.59,0c:63:a8:5d:5f:6c,10.5.0.0/16,143,Modbus_TCP,ALKYL,ALKYL-Y74,Low,Level_0_Process,v8.8.92,2025-09-23T19:05:44.073Z,Online,Current
OT0143,HDS-HMI-143,HMI,Siemens,Siemens_HMI_954,10.3.122.81,e6:23:9f:fc:74:fe,10.3.0.0/16,1210,IEC_61850,HDS,HDS-E94,Medium,Level_0_Process,v5.3.76,2025-09-23T11:59:15.367Z,Online,Current
OT0144,UTILITIES-PLC-144,PLC,Invensys,Invensys_PLC_207,10.7.99.222,5f:d9:8e:0e:86:d0,10.7.0.0/16,3421,OPC_UA,UTILITIES,UTILITIES-M86,Low,Level_2_Supervision,v6.3.60,2025-09-22T22:42:43.099Z,Online,Outdated
OT0145,CCR-FIREWALL-145,FIREWALL,Emerson,Emerson_FIREWALL_179,10.4.151.194,1f:4e:f0:ec:98:ef,10.4.0.0/16,537,HART,CCR,CCR-U64,Medium,Level_0_Process,v9.6.65,2025-09-23T07:51:19.488Z,Online,Critical
OT0146,CCR-HISTORIAN-146,HISTORIAN,ABB,ABB_HISTORIAN_676,10.4.99.34,9e:cf:5c:ba:43:d5,10.4.0.0/16,2543,Profinet,CCR,CCR-C65,Low,Corporate,v9.7.78,2025-09-23T12:08:27.561Z,Online,Outdated
OT0147,HDS-WIRELESS_AP-147,WIRELESS_AP,GE,GE_WIRELESS_AP_623,10.3.253.249,15:5d:56:b5:7d:7c,10.3.0.0/16,4006,Ethernet_IP,HDS,HDS-P38,Medium,Level_3_Operations,v8.5.52,2025-09-23T18:39:12.989Z,Online,Outdated
OT0148,FCC-DRIVE-148,DRIVE,Honeywell,Honeywell_DRIVE_606,10.2.43.145,50:e6:23:90:76:a5,10.2.0.0/16,619,DNP3,FCC,FCC-L58,Critical,Corporate,v1.4.55,2025-09-23T02:19:38.208Z,Online,Current
OT0149,TANK_FARM-HMI-149,HMI,Foxboro,Foxboro_HMI_617,10.6.248.95,a6:ac:7b:0a:48:ae,10.6.0.0/16,439,OPC_UA,TANK_FARM,TANK_FARM-O47,Medium,Level_2_Supervision,v4.1.86,2025-09-23T03:02:59.670Z,Online,Outdated
OT0150,FCC-HISTORIAN-150,HISTORIAN,Siemens,Siemens_HISTORIAN_426,10.2.21.201,c4:02:e2:58:a9:7e,10.2.0.0/16,2449,OPC_UA,FCC,FCC-M47,Critical,Level_2_Supervision,v3.2.4,2025-09-23T07:54:59.664Z,Online,Outdated
OT0151,FCC-PLC-151,PLC,Honeywell,Honeywell_PLC_464,10.2.137.69,e6:92:a3:bd:ae:67,10.2.0.0/16,152,Ethernet_IP,FCC,FCC-G58,Low,Level_2_Supervision,v3.5.7,2025-09-23T00:57:36.350Z,Online,Outdated
OT0152,ALKYL-SWITCH-152,SWITCH,Schneider,Schneider_SWITCH_811,10.5.156.108,f6:54:b6:24:33:a4,10.5.0.0/16,1666,OPC_UA,ALKYL,ALKYL-V22,Low,Level_2_Supervision,v2.1.14,2025-09-23T18:41:37.040Z,Offline,Current
OT0153,ALKYL-RTU-153,RTU,ABB,ABB_RTU_375,10.5.136.142,ef:05:7e:7a:53:67,10.5.0.0/16,3545,HART,ALKYL,ALKYL-O83,Critical,DMZ,v6.7.10,2025-09-23T13:00:40.588Z,Online,Outdated
OT0154,HDS-PLC-154,PLC,Foxboro,Foxboro_PLC_116,10.3.43.13,1f:62:98:98:a1:4e,10.3.0.0/16,568,DNP3,HDS,HDS-H10,Low,Corporate,v5.7.46,2025-09-23T18:15:36.366Z,Online,Outdated
OT0155,CCR-ANALYZER-155,ANALYZER,ABB,ABB_ANALYZER_222,10.4.189.236,97:38:63:f4:e0:66,10.4.0.0/16,3473,OPC_UA,CCR,CCR-Q77,Low,Level_1_Control,v1.4.95,2025-09-23T04:24:11.734Z,Offline,Critical
OT0156,UTILITIES-DRIVE-156,DRIVE,Honeywell,Honeywell_DRIVE_771,10.7.8.34,5e:7d:a2:78:3b:76,10.7.0.0/16,1354,Profinet,UTILITIES,UTILITIES-M27,Medium,DMZ,v1.2.29,2025-09-23T04:30:05.169Z,Online,Critical
OT0157,HDS-SENSOR_GATEWAY-157,SENSOR_GATEWAY,Yokogawa,Yokogawa_SENSOR_GATEWAY_321,10.3.43.132,48:c1:38:e1:df:62,10.3.0.0/16,3290,Profibus,HDS,HDS-Y59,High,Level_2_Supervision,v8.8.75,2025-09-23T19:27:23.696Z,Online,Outdated
OT0158,CCR-SENSOR_GATEWAY-158,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_913,10.4.43.151,65:a7:eb:85:ff:ea,10.4.0.0/16,1144,IEC_61850,CCR,CCR-Z59,Critical,Level_2_Supervision,v7.8.47,2025-09-23T13:21:09.677Z,Online,Current
OT0159,HDS-FIREWALL-159,FIREWALL,Rockwell,Rockwell_FIREWALL_1084,10.3.75.2,89:c8:72:c3:77:58,10.3.0.0/16,1775,Modbus_TCP,HDS,HDS-V77,Medium,Level_3_Operations,v6.8.76,2025-09-23T08:57:18.906Z,Warning,Current
OT0160,ALKYL-RTU-160,RTU,Yokogawa,Yokogawa_RTU_189,10.5.217.26,a8:98:60:58:cd:3e,10.5.0.0/16,1456,Profibus,ALKYL,ALKYL-L6,Low,Corporate,v9.8.10,2025-09-22T22:56:37.568Z,Online,Outdated
OT0161,UTILITIES-RTU-161,RTU,Honeywell,Honeywell_RTU_967,10.7.122.26,94:f0:6e:17:3c:3a,10.7.0.0/16,3906,OPC_UA,UTILITIES,UTILITIES-V50,Critical,Level_0_Process,v4.1.85,2025-09-23T10:35:20.073Z,Online,Critical
OT0162,CCR-SENSOR_GATEWAY-162,SENSOR_GATEWAY,Rockwell,Rockwell_SENSOR_GATEWAY_129,10.4.50.81,e2:c4:bb:d9:a4:80,10.4.0.0/16,1579,OPC_UA,CCR,CCR-G86,Low,Level_2_Supervision,v5.5.97,2025-09-23T19:30:55.178Z,Online,Current
OT0163,CDU-DRIVE-163,DRIVE,Invensys,Invensys_DRIVE_195,10.1.44.99,06:db:8c:74:60:40,10.1.0.0/16,1061,IEC_61850,CDU,CDU-B91,Low,Level_3_Operations,v1.0.79,2025-09-23T13:13:17.780Z,Online,Outdated
OT0164,FCC-HISTORIAN-164,HISTORIAN,Emerson,Emerson_HISTORIAN_248,10.2.191.91,15:d9:03:12:e5:6e,10.2.0.0/16,882,Profibus,FCC,FCC-Z11,High,Level_2_Supervision,v8.6.27,2025-09-23T12:31:43.371Z,Online,Current
OT0165,CCR-PLC-165,PLC,Invensys,Invensys_PLC_566,10.4.156.96,13:1e:f7:85:b1:fe,10.4.0.0/16,3798,OPC_UA,CCR,CCR-G83,Critical,Corporate,v7.2.49,2025-09-23T15:26:17.871Z,Online,Critical
OT0166,HDS-ROUTER-166,ROUTER,ABB,ABB_ROUTER_892,10.3.206.249,11:0c:dc:da:22:42,10.3.0.0/16,1399,Profibus,HDS,HDS-Y78,Critical,Level_2_Supervision,v1.3.12,2025-09-23T02:12:24.929Z,Warning,Critical
OT0167,TANK_FARM-SENSOR_GATEWAY-167,SENSOR_GATEWAY,GE,GE_SENSOR_GATEWAY_645,10.6.154.158,e1:14:72:35:4d:21,10.6.0.0/16,207,IEC_61850,TANK_FARM,TANK_FARM-W15,Critical,Level_1_Control,v4.8.16,2025-09-23T11:31:45.033Z,Warning,Current
OT0168,CCR-HISTORIAN-168,HISTORIAN,Emerson,Emerson_HISTORIAN_678,10.4.139.10,e7:b6:4b:38:43:a5,10.4.0.0/16,2844,Profinet,CCR,CCR-I54,Critical,Level_2_Supervision,v1.3.83,2025-09-23T08:08:26.445Z,Online,Current
OT0169,HDS-ANALYZER-169,ANALYZER,Rockwell,Rockwell_ANALYZER_1022,10.3.242.114,a8:1a:7c:12:f6:04,10.3.0.0/16,1269,HART,HDS,HDS-C19,High,DMZ,v4.6.95,2025-09-23T15:50:49.896Z,Online,Outdated
OT0170,ALKYL-SWITCH-170,SWITCH,Yokogawa,Yokogawa_SWITCH_214,10.5.196.10,c1:f4:8d:3d:60:f1,10.5.0.0/16,726,DNP3,ALKYL,ALKYL-H80,Critical,Corporate,v1.2.44,2025-09-23T04:32:46.690Z,Online,Outdated
OT0171,TANK_FARM-HMI-171,HMI,Foxboro,Foxboro_HMI_302,10.6.65.141,6c:09:74:87:3b:d9,10.6.0.0/16,2039,OPC_UA,TANK_FARM,TANK_FARM-L30,High,Level_0_Process,v9.3.59,2025-09-23T03:05:06.654Z,Warning,Current
OT0172,UTILITIES-SWITCH-172,SWITCH,Emerson,Emerson_SWITCH_536,10.7.42.109,e0:ed:ac:28:1a:24,10.7.0.0/16,2338,Profibus,UTILITIES,UTILITIES-B42,Low,Corporate,v7.3.19,2025-09-23T01:15:17.750Z,Warning,Critical
OT0173,ALKYL-HISTORIAN-173,HISTORIAN,Emerson,Emerson_HISTORIAN_910,10.5.220.232,4c:85:64:33:c8:77,10.5.0.0/16,3723,Foundation_Fieldbus,ALKYL,ALKYL-W37,Critical,Level_1_Control,v9.6.18,2025-09-23T18:31:47.111Z,Offline,Outdated
OT0174,CDU-HMI-174,HMI,Honeywell,Honeywell_HMI_411,10.1.56.91,91:98:4c:b6:ea:03,10.1.0.0/16,3701,DNP3,CDU,CDU-G15,Critical,Level_3_Operations,v8.4.82,2025-09-23T15:18:40.711Z,Warning,Outdated
OT0175,HDS-ANALYZER-175,ANALYZER,Schneider,Schneider_ANALYZER_706,10.3.19.210,1d:e7:17:a5:46:be,10.3.0.0/16,881,Profinet,HDS,HDS-D40,Low,Level_2_Supervision,v9.7.57,2025-09-22T23:30:50.136Z,Online,Outdated
OT0176,CCR-ROUTER-176,ROUTER,Honeywell,Honeywell_ROUTER_442,10.4.149.25,22:c9:f1:27:59:b1,10.4.0.0/16,2046,HART,CCR,CCR-I6,Low,Level_1_Control,v3.6.94,2025-09-23T02:20:48.693Z,Online,Outdated
OT0177,CDU-SENSOR_GATEWAY-177,SENSOR_GATEWAY,Foxboro,Foxboro_SENSOR_GATEWAY_878,10.1.162.12,3d:87:eb:a0:ff:ee,10.1.0.0/16,1417,Profinet,CDU,CDU-A58,Critical,Level_2_Supervision,v1.1.22,2025-09-23T15:11:26.355Z,Online,Outdated
OT0178,TANK_FARM-SENSOR_GATEWAY-178,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_1088,10.6.143.163,70:aa:a3:0a:33:63,10.6.0.0/16,1575,Profinet,TANK_FARM,TANK_FARM-C35,Critical,DMZ,v4.3.25,2025-09-23T07:50:24.375Z,Online,Current
OT0179,UTILITIES-ANALYZER-179,ANALYZER,Invensys,Invensys_ANALYZER_702,10.7.70.215,b8:f2:b5:c3:9a:61,10.7.0.0/16,783,Profinet,UTILITIES,UTILITIES-T69,Low,Level_3_Operations,v9.6.55,2025-09-23T20:22:13.405Z,Online,Outdated
OT0180,UTILITIES-ANALYZER-180,ANALYZER,Invensys,Invensys_ANALYZER_123,10.7.61.176,3b:2d:3a:a7:8e:74,10.7.0.0/16,3147,OPC_UA,UTILITIES,UTILITIES-S57,High,Level_0_Process,v3.6.10,2025-09-22T22:05:43.661Z,Warning,Current
OT0181,TANK_FARM-DRIVE-181,DRIVE,Emerson,Emerson_DRIVE_996,10.6.58.70,8b:62:de:72:6e:16,10.6.0.0/16,2759,Profinet,TANK_FARM,TANK_FARM-R42,High,Level_1_Control,v7.2.90,2025-09-23T01:59:58.687Z,Online,Outdated
OT0182,FCC-ANALYZER-182,ANALYZER,Invensys,Invensys_ANALYZER_816,10.2.99.198,b6:2c:68:14:98:43,10.2.0.0/16,1537,Ethernet_IP,FCC,FCC-G70,Critical,Corporate,v4.0.80,2025-09-23T12:30:55.716Z,Online,Critical
OT0183,CCR-SAFETY_PLC-183,SAFETY_PLC,Siemens,Siemens_SAFETY_PLC_1089,10.4.180.91,54:86:92:39:7c:c1,10.4.0.0/16,244,Foundation_Fieldbus,CCR,CCR-U70,Critical,Level_2_Supervision,v8.7.63,2025-09-23T02:01:23.719Z,Online,Current
OT0184,ALKYL-SENSOR_GATEWAY-184,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_857,10.5.72.106,7a:a4:de:ed:84:56,10.5.0.0/16,342,OPC_UA,ALKYL,ALKYL-U76,Critical,Level_3_Operations,v4.5.89,2025-09-23T13:50:02.176Z,Offline,Outdated
OT0185,FCC-PLC-185,PLC,ABB,ABB_PLC_388,10.2.191.1,b7:2f:02:09:13:46,10.2.0.0/16,768,DNP3,FCC,FCC-T77,High,Level_3_Operations,v5.5.6,2025-09-23T07:08:04.923Z,Online,Outdated
OT0186,CCR-HISTORIAN-186,HISTORIAN,Schneider,Schneider_HISTORIAN_857,10.4.32.58,de:81:b0:c4:a9:c1,10.4.0.0/16,2432,HART,CCR,CCR-M21,Medium,DMZ,v8.1.76,2025-09-23T03:45:04.844Z,Online,Current
OT0187,FCC-FIREWALL-187,FIREWALL,ABB,ABB_FIREWALL_269,10.2.218.167,a7:ec:65:54:46:62,10.2.0.0/16,3481,Ethernet_IP,FCC,FCC-V13,Critical,Level_0_Process,v2.7.29,2025-09-23T11:15:53.103Z,Online,Current
OT0188,CDU-HMI-188,HMI,GE,GE_HMI_163,10.1.30.60,6e:82:e6:3c:17:ce,10.1.0.0/16,857,IEC_61850,CDU,CDU-V22,Critical,Level_1_Control,v5.4.62,2025-09-23T00:39:56.342Z,Online,Critical
OT0189,TANK_FARM-ROUTER-189,ROUTER,ABB,ABB_ROUTER_269,10.6.153.25,e3:68:15:4a:4a:7c,10.6.0.0/16,2285,OPC_UA,TANK_FARM,TANK_FARM-V79,Medium,Level_1_Control,v5.2.49,2025-09-22T22:38:47.262Z,Online,Outdated
OT0190,TANK_FARM-FIREWALL-190,FIREWALL,GE,GE_FIREWALL_427,10.6.170.141,1e:44:bb:d2:63:9a,10.6.0.0/16,705,OPC_UA,TANK_FARM,TANK_FARM-N97,Low,DMZ,v7.3.77,2025-09-23T01:52:13.925Z,Warning,Outdated
OT0191,CCR-SENSOR_GATEWAY-191,SENSOR_GATEWAY,GE,GE_SENSOR_GATEWAY_382,10.4.188.68,68:9f:28:13:be:b4,10.4.0.0/16,1962,DNP3,CCR,CCR-H99,High,Level_3_Operations,v4.5.40,2025-09-23T02:08:34.024Z,Online,Outdated
