tag_id,plant,unit,instrument_type,ip_address,mac_address,protocol,last_seen,network_status,vlan,nerc_cip,grid_stability
"CON-014","Southeast Utilities","Control Center","IED","192.168.14.181","d2:d9:87:bd:c0:07","Modbus TCP","2025-10-22T00:29:25.789Z","ON_NETWORK","VLAN-16","true","true"
"CON-015","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.109.92","07:80:4a:c6:27:e4","Ethernet/IP","2025-10-22T23:03:05.847Z","ON_NETWORK","VLAN-25","true","true"
"CON-016","Southeast Utilities","Control Center","Grid Controller","192.168.45.7","d0:e1:9c:c3:f4:2c","DNP3","2025-10-23T00:00:31.688Z","ON_NETWORK","VLAN-78","true","true"
"CON-017","Southeast Utilities","Control Center","SCADA","192.168.213.232","09:58:52:f8:98:b5","Modbus TCP","2025-10-20T01:27:08.172Z","ON_NETWORK","VLAN-27","true","true"
"CON-018","Southeast Utilities","Control Center","RTU","192.168.26.246","a4:2e:aa:75:48:f5","Modbus TCP","2025-10-18T01:27:25.547Z","ON_NETWORK","VLAN-62","true","true"
"CON-020","Southeast Utilities","Control Center","Grid Controller","192.168.8.188","f7:f3:8f:93:44:4e","IEC 61850","2025-10-21T12:56:36.115Z","ON_NETWORK","VLAN-3","true","true"
"CON-021","Southeast Utilities","Control Center","SCADA","192.168.188.158","72:81:94:e2:2b:53","Modbus TCP","2025-10-22T08:37:16.702Z","ON_NETWORK","VLAN-68","true","true"
"CON-023","Southeast Utilities","Control Center","EMS","192.168.196.149","a4:2e:22:a6:fb:eb","Modbus TCP","2025-10-19T13:04:24.583Z","ON_NETWORK","VLAN-50","true","true"
"CON-024","Southeast Utilities","Control Center","SCADA","192.168.210.120","57:13:b7:1e:e2:f4","Modbus TCP","2025-10-20T22:30:50.719Z","ON_NETWORK","VLAN-14","true","true"
"CON-026","Southeast Utilities","Control Center","Grid Controller","192.168.90.47","dc:ec:61:60:9a:f0","DNP3","2025-10-22T10:24:43.482Z","ON_NETWORK","VLAN-13","true","true"
"CON-027","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.213.237","05:b9:63:eb:92:8b","Ethernet/IP","2025-10-21T15:18:22.161Z","ON_NETWORK","VLAN-2","true","true"
"CON-029","Southeast Utilities","Control Center","SCADA","192.168.11.145","8b:34:8d:1a:69:08","IEC 61850","2025-10-22T20:52:05.906Z","ON_NETWORK","VLAN-37","true","true"
"CON-030","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.187.244","12:3a:6f:a5:04:5c","Ethernet/IP","2025-10-21T08:24:33.370Z","OFF_NETWORK","VLAN-66","true","true"
"CON-031","Southeast Utilities","Control Center","DMS","192.168.40.198","dd:11:45:8f:17:08","IEC 61850","2025-10-22T16:51:09.290Z","ON_NETWORK","VLAN-2","true","true"
"CON-032","Southeast Utilities","Control Center","Environmental Monitor","192.168.36.213","39:21:98:05:fd:f0","Ethernet/IP","2025-10-20T14:28:36.373Z","ON_NETWORK","VLAN-80","true","true"
"CON-033","Southeast Utilities","Control Center","RTU","192.168.76.132","b2:9d:19:05:04:b5","Ethernet/IP","2025-10-23T03:58:33.674Z","ON_NETWORK","VLAN-33","true","true"
"CON-034","Southeast Utilities","Control Center","Environmental Monitor","192.168.181.163","03:52:6a:d0:92:5d","Modbus TCP","2025-10-19T14:51:21.535Z","ON_NETWORK","VLAN-98","true","true"
"CON-036","Southeast Utilities","Control Center","SCADA","192.168.234.56","bb:ac:a7:04:56:57","Modbus TCP","2025-10-24T00:08:45.641Z","ON_NETWORK","VLAN-29","true","true"
"CON-037","Southeast Utilities","Control Center","SCADA","192.168.144.59","e5:74:b2:86:e1:4f","Ethernet/IP","2025-10-21T03:58:24.695Z","ON_NETWORK","VLAN-75","true","true"
"CON-038","Southeast Utilities","Control Center","Environmental Monitor","192.168.240.201","67:a1:96:61:ad:da","IEC 61850","2025-10-20T08:43:02.616Z","ON_NETWORK","VLAN-85","true","true"
"CON-039","Southeast Utilities","Control Center","EMS","192.168.158.65","b0:ad:d3:2a:6e:9e","IEC 61850","2025-10-20T19:31:13.214Z","ON_NETWORK","VLAN-97","true","true"
"CON-040","Southeast Utilities","Control Center","HMI","192.168.78.30","3d:e4:cf:de:ed:66","IEC 61850","2025-10-20T11:09:21.492Z","ON_NETWORK","VLAN-28","true","true"
"CON-042","Southeast Utilities","Control Center","Grid Controller","192.168.16.147","d7:6e:cf:8a:c3:ad","Ethernet/IP","2025-10-22T00:53:21.882Z","ON_NETWORK","VLAN-45","true","true"
"CON-043","Southeast Utilities","Control Center","EMS","192.168.150.241","37:6e:49:66:4c:48","DNP3","2025-10-20T02:38:01.482Z","ON_NETWORK","VLAN-15","true","true"
"CON-044","Southeast Utilities","Control Center","Protection Relay","192.168.211.189","d1:99:2a:7f:5f:3c","Modbus TCP","2025-10-20T13:32:43.574Z","ON_NETWORK","VLAN-69","true","true"
"CON-047","Southeast Utilities","Control Center","RTU","192.168.108.67","0b:c3:78:2b:c3:df","IEC 61850","2025-10-18T17:52:58.590Z","ON_NETWORK","VLAN-7","true","true"
"CON-049","Southeast Utilities","Control Center","Grid Controller","192.168.170.54","4c:0f:ef:5c:b3:19","IEC 61850","2025-10-21T15:05:05.487Z","ON_NETWORK","VLAN-61","true","true"
"CON-050","Southeast Utilities","Control Center","DMS","192.168.240.16","c7:9a:16:b4:95:48","IEC 61850","2025-10-20T08:30:45.370Z","OFF_NETWORK","VLAN-60","true","true"
"CON-051","Southeast Utilities","Control Center","Grid Controller","192.168.6.62","e7:4a:c5:76:b2:41","Modbus TCP","2025-10-21T20:32:31.287Z","ON_NETWORK","VLAN-9","true","true"
"CON-052","Southeast Utilities","Control Center","HMI","192.168.189.37","16:ae:74:66:c5:b2","IEC 61850","2025-10-22T05:41:20.448Z","ON_NETWORK","VLAN-48","true","true"
"CON-053","Southeast Utilities","Control Center","Grid Controller","192.168.215.141","a1:2b:da:9a:03:99","Modbus TCP","2025-10-22T15:00:53.866Z","ON_NETWORK","VLAN-66","true","true"
"CON-054","Southeast Utilities","Control Center","Protection Relay","192.168.140.188","83:da:23:43:12:06","Modbus TCP","2025-10-20T00:59:15.094Z","ON_NETWORK","VLAN-82","true","true"
"CON-055","Southeast Utilities","Control Center","HMI","192.168.115.27","71:c0:f7:54:5e:37","Modbus TCP","2025-10-18T17:11:05.606Z","ON_NETWORK","VLAN-42","true","true"
"CON-056","Southeast Utilities","Control Center","DMS","192.168.203.118","99:6f:93:62:ee:12","Ethernet/IP","2025-10-18T12:10:01.100Z","ON_NETWORK","VLAN-54","true","true"
"SUB-001","Southeast Utilities","Substation","RTU","192.168.104.44","a9:02:f7:f3:2d:a6","Ethernet/IP","2025-10-22T21:34:42.712Z","ON_NETWORK","VLAN-60","true","false"
"SUB-003","Southeast Utilities","Substation","HMI","192.168.140.12","46:09:11:ad:8c:6e","DNP3","2025-10-20T09:06:20.673Z","ON_NETWORK","VLAN-28","true","false"
"SUB-004","Southeast Utilities","Substation","RTU","192.168.139.155","b4:02:91:d6:58:69","Modbus TCP","2025-10-23T04:04:51.217Z","ON_NETWORK","VLAN-69","true","false"
"SUB-006","Southeast Utilities","Substation","IED","192.168.158.24","95:ff:2d:68:8c:4f","DNP3","2025-10-18T17:53:43.836Z","ON_NETWORK","VLAN-41","true","false"
"SUB-007","Southeast Utilities","Substation","SCADA","192.168.37.224","2b:80:b7:95:ea:dd","Ethernet/IP","2025-10-23T01:29:08.631Z","ON_NETWORK","VLAN-52","true","false"
"SUB-008","Southeast Utilities","Substation","HMI","192.168.234.2","43:1c:4a:27:3e:8e","DNP3","2025-10-24T04:06:54.627Z","ON_NETWORK","VLAN-37","true","false"
"SUB-009","Southeast Utilities","Substation","IED","192.168.203.196","54:2a:67:2c:ad:f0","DNP3","2025-10-20T19:06:31.170Z","ON_NETWORK","VLAN-34","true","false"
"SUB-011","Southeast Utilities","Substation","SCADA","192.168.252.49","7a:0e:d0:cc:3e:e1","Modbus TCP","2025-10-22T18:32:05.130Z","ON_NETWORK","VLAN-75","true","false"
"SUB-012","Southeast Utilities","Substation","HMI","192.168.186.254","2e:1c:1b:42:69:4d","Ethernet/IP","2025-10-22T10:57:33.392Z","ON_NETWORK","VLAN-16","true","false"
"SUB-013","Southeast Utilities","Substation","Protection Relay","192.168.178.20","5c:c0:88:c9:90:0e","DNP3","2025-10-20T10:13:16.467Z","ON_NETWORK","VLAN-3","true","false"
"SUB-014","Southeast Utilities","Substation","SCADA","192.168.100.219","a7:4e:83:ff:0e:e8","Ethernet/IP","2025-10-20T13:25:22.662Z","ON_NETWORK","VLAN-88","true","false"
"SUB-015","Southeast Utilities","Substation","RTU","192.168.12.187","63:b7:fa:54:f3:90","Ethernet/IP","2025-10-22T20:49:03.434Z","ON_NETWORK","VLAN-94","true","false"
"SUB-016","Southeast Utilities","Substation","HMI","192.168.60.169","66:df:b8:da:92:01","IEC 61850","2025-10-24T14:32:40.370Z","ON_NETWORK","VLAN-25","true","false"
"SUB-017","Southeast Utilities","Substation","SCADA","192.168.30.56","d8:7e:d4:5c:3e:a8","IEC 61850","2025-10-18T23:44:38.018Z","ON_NETWORK","VLAN-63","true","false"
"SUB-018","Southeast Utilities","Substation","IED","192.168.7.198","0b:84:69:84:2d:1a","Ethernet/IP","2025-10-18T21:57:35.769Z","ON_NETWORK","VLAN-57","true","false"
"SUB-020","Southeast Utilities","Substation","Environmental Monitor","192.168.69.193","0b:cf:53:27:f1:8e","Ethernet/IP","2025-10-20T07:49:00.166Z","ON_NETWORK","VLAN-64","true","false"
"SUB-021","Southeast Utilities","Substation","Environmental Monitor","192.168.238.119","50:0f:fa:a7:74:1d","DNP3","2025-10-17T20:42:08.437Z","ON_NETWORK","VLAN-49","true","false"
"SUB-023","Southeast Utilities","Substation","EMS","192.168.190.185","6c:af:be:ff:15:6c","Modbus TCP","2025-10-21T06:50:26.746Z","ON_NETWORK","VLAN-69","true","false"
"SUB-024","Southeast Utilities","Substation","Arc Flash Monitor","192.168.114.216","45:b1:4b:96:05:70","Ethernet/IP","2025-10-23T20:21:39.311Z","ON_NETWORK","VLAN-29","true","false"
"SUB-025","Southeast Utilities","Substation","EMS","192.168.177.48","4d:11:f1:11:55:17","DNP3","2025-10-20T07:48:11.458Z","ON_NETWORK","VLAN-26","true","false"
"SUB-026","Southeast Utilities","Substation","Grid Controller","192.168.186.21","b1:a5:1b:5e:fe:0d","Ethernet/IP","2025-10-20T19:32:14.129Z","ON_NETWORK","VLAN-22","true","false"
"SUB-027","Southeast Utilities","Substation","IED","192.168.43.149","9c:52:a7:90:c6:65","Ethernet/IP","2025-10-24T14:52:20.366Z","ON_NETWORK","VLAN-36","true","false"
"SUB-029","Southeast Utilities","Substation","Protection Relay","192.168.67.96","63:78:30:33:9c:7e","DNP3","2025-10-23T08:00:54.572Z","ON_NETWORK","VLAN-34","true","false"
"SUB-030","Southeast Utilities","Substation","Arc Flash Monitor","192.168.60.96","7b:60:aa:da:91:cb","Ethernet/IP","2025-10-20T13:17:40.154Z","ON_NETWORK","VLAN-25","true","false"
"SUB-031","Southeast Utilities","Substation","SCADA","192.168.76.58","3a:e1:44:8b:db:8e","Modbus TCP","2025-10-18T10:21:21.534Z","ON_NETWORK","VLAN-52","true","false"
"SUB-033","Southeast Utilities","Substation","IED","192.168.4.131","6a:ef:de:14:93:63","DNP3","2025-10-22T05:36:38.790Z","ON_NETWORK","VLAN-76","true","false"
"SUB-035","Southeast Utilities","Substation","HMI","192.168.13.154","e3:f3:4e:74:1b:34","Modbus TCP","2025-10-20T06:50:23.008Z","ON_NETWORK","VLAN-14","true","false"
"SUB-036","Southeast Utilities","Substation","HMI","192.168.177.3","aa:fc:35:27:b6:cd","IEC 61850","2025-10-20T06:55:44.285Z","ON_NETWORK","VLAN-65","true","false"
"SUB-037","Southeast Utilities","Substation","EMS","192.168.8.73","cb:87:55:af:91:41","Ethernet/IP","2025-10-21T07:34:05.685Z","ON_NETWORK","VLAN-79","true","false"
"SUB-038","Southeast Utilities","Substation","Protection Relay","192.168.57.106","cb:53:03:90:61:29","DNP3","2025-10-21T17:01:11.332Z","ON_NETWORK","VLAN-62","true","false"
"SUB-040","Southeast Utilities","Substation","HMI","192.168.165.200","eb:24:3b:38:36:cd","DNP3","2025-10-19T04:13:20.810Z","ON_NETWORK","VLAN-92","true","false"
"SUB-041","Southeast Utilities","Substation","Arc Flash Monitor","192.168.234.156","ec:5f:c6:51:54:b6","Ethernet/IP","2025-10-23T00:19:34.365Z","ON_NETWORK","VLAN-44","true","false"
"SUB-042","Southeast Utilities","Substation","Arc Flash Monitor","192.168.100.211","58:47:4a:bb:88:11","Modbus TCP","2025-10-20T08:57:05.143Z","ON_NETWORK","VLAN-98","true","false"
"SUB-043","Southeast Utilities","Substation","Environmental Monitor","192.168.89.66","3f:3c:f4:bc:5e:e9","Ethernet/IP","2025-10-21T04:50:07.602Z","ON_NETWORK","VLAN-76","true","false"
"SUB-044","Southeast Utilities","Substation","DMS","192.168.137.172","2f:6f:93:cc:73:4e","Ethernet/IP","2025-10-22T01:57:17.943Z","ON_NETWORK","VLAN-55","true","false"
"SUB-045","Southeast Utilities","Substation","Protection Relay","192.168.133.172","b4:66:dd:27:8d:0f","IEC 61850","2025-10-19T09:06:08.560Z","ON_NETWORK","VLAN-75","true","false"
"SUB-046","Southeast Utilities","Substation","Environmental Monitor","192.168.149.26","de:4b:5e:c9:97:e1","DNP3","2025-10-19T04:36:11.973Z","ON_NETWORK","VLAN-85","true","false"
"SUB-047","Southeast Utilities","Substation","IED","192.168.20.11","b4:0b:e0:38:63:32","IEC 61850","2025-10-23T07:36:45.406Z","OFF_NETWORK","VLAN-93","true","false"
"SUB-049","Southeast Utilities","Substation","RTU","192.168.63.170","6c:11:8e:5c:38:1c","Ethernet/IP","2025-10-18T12:59:44.366Z","ON_NETWORK","VLAN-54","true","false"
"SUB-051","Southeast Utilities","Substation","EMS","192.168.168.107","df:08:eb:8f:a7:fb","DNP3","2025-10-23T10:16:54.642Z","OFF_NETWORK","VLAN-16","true","false"
"SUB-052","Southeast Utilities","Substation","Protection Relay","192.168.52.83","a0:b9:c3:44:0c:aa","DNP3","2025-10-24T12:37:07.635Z","ON_NETWORK","VLAN-4","true","false"
"SUB-053","Southeast Utilities","Substation","DMS","192.168.25.241","9b:8d:20:d4:7d:8d","IEC 61850","2025-10-21T20:14:40.573Z","ON_NETWORK","VLAN-65","true","false"
"SUB-054","Southeast Utilities","Substation","Grid Controller","192.168.125.201","6b:ee:3a:05:98:6b","Ethernet/IP","2025-10-19T16:01:04.315Z","ON_NETWORK","VLAN-30","true","false"
"SUB-056","Southeast Utilities","Substation","RTU","192.168.104.73","61:6b:b7:db:b7:32","DNP3","2025-10-18T13:07:07.431Z","OFF_NETWORK","VLAN-80","true","false"
"SUB-058","Southeast Utilities","Substation","Arc Flash Monitor","192.168.161.179","d3:cc:37:9d:b9:ef","Ethernet/IP","2025-10-22T09:47:44.047Z","ON_NETWORK","VLAN-2","true","false"
"SUB-060","Southeast Utilities","Substation","Protection Relay","192.168.239.35","e8:02:d4:39:a4:18","Modbus TCP","2025-10-20T06:45:20.194Z","ON_NETWORK","VLAN-30","true","false"
"SUB-061","Southeast Utilities","Substation","IED","192.168.190.89","74:7e:9c:df:46:0e","Ethernet/IP","2025-10-23T23:59:48.071Z","ON_NETWORK","VLAN-66","true","false"
"SUB-062","Southeast Utilities","Substation","Grid Controller","192.168.21.59","91:8e:36:df:dc:60","DNP3","2025-10-22T08:48:46.070Z","ON_NETWORK","VLAN-46","true","false"
"SUB-064","Southeast Utilities","Substation","RTU","192.168.238.107","3b:38:c5:d9:7b:4f","Modbus TCP","2025-10-20T14:53:05.679Z","ON_NETWORK","VLAN-15","true","false"
"SUB-066","Southeast Utilities","Substation","Protection Relay","192.168.250.75","de:21:d9:75:a1:cf","IEC 61850","2025-10-21T09:35:44.289Z","ON_NETWORK","VLAN-71","true","false"
"SUB-067","Southeast Utilities","Substation","HMI","192.168.169.203","20:c2:44:d0:3c:d0","Ethernet/IP","2025-10-20T03:20:06.720Z","ON_NETWORK","VLAN-19","true","false"
"SUB-068","Southeast Utilities","Substation","Protection Relay","192.168.105.147","aa:51:07:04:a2:e5","DNP3","2025-10-22T18:47:29.037Z","ON_NETWORK","VLAN-90","true","false"
"SUB-069","Southeast Utilities","Substation","Grid Controller","192.168.28.197","1a:f9:dd:a5:b5:4c","IEC 61850","2025-10-18T19:46:06.412Z","ON_NETWORK","VLAN-21","true","false"
"SUB-070","Southeast Utilities","Substation","EMS","192.168.137.199","eb:3c:2f:b7:92:d0","IEC 61850","2025-10-20T14:21:45.465Z","ON_NETWORK","VLAN-80","true","false"
"SUB-071","Southeast Utilities","Substation","IED","192.168.51.163","59:6a:65:a5:85:d8","Ethernet/IP","2025-10-22T12:01:07.757Z","ON_NETWORK","VLAN-62","true","false"
"SUB-072","Southeast Utilities","Substation","RTU","192.168.90.51","3e:2a:d8:be:e8:d6","Ethernet/IP","2025-10-20T11:51:24.831Z","ON_NETWORK","VLAN-66","true","false"
"SUB-073","Southeast Utilities","Substation","HMI","192.168.19.168","9b:a4:5b:9d:8f:12","IEC 61850","2025-10-21T18:43:09.996Z","ON_NETWORK","VLAN-47","true","false"
"SUB-074","Southeast Utilities","Substation","DMS","192.168.201.136","cd:5c:5b:b8:10:55","Modbus TCP","2025-10-20T01:13:28.003Z","ON_NETWORK","VLAN-10","true","false"
"SUB-075","Southeast Utilities","Substation","HMI","192.168.45.242","fc:17:b3:f9:22:96","Modbus TCP","2025-10-18T01:37:08.374Z","ON_NETWORK","VLAN-80","true","false"
"SUB-076","Southeast Utilities","Substation","Environmental Monitor","192.168.90.212","47:3a:54:80:7b:c4","DNP3","2025-10-23T11:07:52.088Z","ON_NETWORK","VLAN-60","true","false"
"SUB-077","Southeast Utilities","Substation","IED","192.168.74.104","0e:42:4e:ee:c0:d9","Modbus TCP","2025-10-20T00:53:23.137Z","ON_NETWORK","VLAN-33","true","false"
"ENV-001","Southeast Utilities","Environmental Controls","EMS","192.168.17.16","e5:de:10:db:6a:dd","Modbus TCP","2025-10-19T12:12:06.914Z","ON_NETWORK","VLAN-33","true","false"
"ENV-003","Southeast Utilities","Environmental Controls","RTU","192.168.215.137","26:2e:3e:26:c3:a7","DNP3","2025-10-23T09:14:19.878Z","ON_NETWORK","VLAN-52","true","false"
"ENV-004","Southeast Utilities","Environmental Controls","EMS","192.168.137.77","47:35:5a:3a:56:55","Ethernet/IP","2025-10-18T06:58:46.819Z","ON_NETWORK","VLAN-55","true","false"
"ENV-005","Southeast Utilities","Environmental Controls","HMI","192.168.115.148","51:ab:c3:d4:e8:9c","Modbus TCP","2025-10-18T03:01:05.781Z","ON_NETWORK","VLAN-43","true","false"
"ENV-006","Southeast Utilities","Environmental Controls","SCADA","192.168.138.229","9a:28:b8:68:11:2f","Ethernet/IP","2025-10-23T02:52:59.697Z","OFF_NETWORK","VLAN-80","true","false"
"ENV-007","Southeast Utilities","Environmental Controls","EMS","192.168.174.180","5c:7a:c4:d9:bb:ee","Ethernet/IP","2025-10-20T02:46:20.856Z","ON_NETWORK","VLAN-34","true","false"
"ENV-008","Southeast Utilities","Environmental Controls","Grid Controller","192.168.99.35","66:b9:37:89:be:df","DNP3","2025-10-21T02:17:33.662Z","ON_NETWORK","VLAN-59","true","false"
"ENV-009","Southeast Utilities","Environmental Controls","IED","192.168.163.55","04:fa:7a:f1:c5:76","DNP3","2025-10-21T18:51:56.168Z","ON_NETWORK","VLAN-43","true","false"
"ENV-011","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.49.247","de:65:86:db:7f:75","DNP3","2025-10-18T13:36:17.393Z","ON_NETWORK","VLAN-26","true","false"
"ENV-012","Southeast Utilities","Environmental Controls","Grid Controller","192.168.211.67","fd:ed:f2:be:de:6d","Modbus TCP","2025-10-21T14:15:50.524Z","OFF_NETWORK","VLAN-73","true","false"
"ENV-013","Southeast Utilities","Environmental Controls","DMS","192.168.252.241","70:f0:37:a0:6c:70","IEC 61850","2025-10-22T05:00:55.164Z","ON_NETWORK","VLAN-49","true","false"
"ENV-014","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.228.32","25:5c:f0:66:a9:ef","IEC 61850","2025-10-23T06:53:58.418Z","ON_NETWORK","VLAN-41","true","false"
"ENV-015","Southeast Utilities","Environmental Controls","EMS","192.168.117.45","54:80:0b:b4:66:68","IEC 61850","2025-10-22T09:18:40.141Z","ON_NETWORK","VLAN-39","true","false"
"ENV-016","Southeast Utilities","Environmental Controls","Protection Relay","192.168.41.205","37:63:37:0a:8b:09","Ethernet/IP","2025-10-24T06:36:13.703Z","ON_NETWORK","VLAN-36","true","false"
"ENV-017","Southeast Utilities","Environmental Controls","DMS","192.168.36.117","1d:a3:4e:0c:c1:66","IEC 61850","2025-10-18T05:39:00.353Z","ON_NETWORK","VLAN-29","true","false"
"ENV-018","Southeast Utilities","Environmental Controls","RTU","192.168.30.46","5c:62:b4:df:42:d8","IEC 61850","2025-10-22T09:24:35.620Z","ON_NETWORK","VLAN-41","true","false"
"ENV-019","Southeast Utilities","Environmental Controls","HMI","192.168.74.4","bb:d3:ee:56:72:2e","IEC 61850","2025-10-22T03:47:49.046Z","ON_NETWORK","VLAN-44","true","false"
"ENV-021","Southeast Utilities","Environmental Controls","IED","192.168.166.11","40:4a:46:05:99:5a","DNP3","2025-10-19T19:28:15.855Z","ON_NETWORK","VLAN-53","true","false"
"ENV-022","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.41.12","d7:1b:1f:37:8c:d9","Modbus TCP","2025-10-19T05:48:52.760Z","ON_NETWORK","VLAN-54","true","false"
"ENV-023","Southeast Utilities","Environmental Controls","RTU","192.168.49.138","0f:d5:f3:14:5f:c4","IEC 61850","2025-10-20T08:17:26.572Z","ON_NETWORK","VLAN-5","true","false"
"ENV-024","Southeast Utilities","Environmental Controls","SCADA","192.168.86.113","fc:5d:86:7d:a0:48","Ethernet/IP","2025-10-20T12:26:32.873Z","ON_NETWORK","VLAN-41","true","false"
"ENV-025","Southeast Utilities","Environmental Controls","DMS","192.168.62.200","f8:7e:da:22:f9:3d","Modbus TCP","2025-10-22T23:17:45.122Z","ON_NETWORK","VLAN-42","true","false"
"ENV-028","Southeast Utilities","Environmental Controls","EMS","192.168.139.229","12:a4:1a:6e:27:db","IEC 61850","2025-10-19T13:21:06.220Z","ON_NETWORK","VLAN-65","true","false"
"ENV-029","Southeast Utilities","Environmental Controls","HMI","192.168.135.145","4d:08:7d:42:9c:eb","DNP3","2025-10-21T03:02:31.848Z","ON_NETWORK","VLAN-51","true","false"
"ENV-030","Southeast Utilities","Environmental Controls","SCADA","192.168.15.81","19:7f:51:89:b3:3a","IEC 61850","2025-10-20T14:09:18.259Z","ON_NETWORK","VLAN-29","true","false"
"ENV-031","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.28.62","35:23:e3:b8:4b:78","IEC 61850","2025-10-20T02:47:27.683Z","ON_NETWORK","VLAN-31","true","false"
"ENV-032","Southeast Utilities","Environmental Controls","RTU","192.168.32.42","d1:c4:42:b5:23:85","DNP3","2025-10-24T08:03:02.057Z","OFF_NETWORK","VLAN-96","true","false"
"ENV-033","Southeast Utilities","Environmental Controls","Protection Relay","192.168.152.89","d8:f7:3f:fa:54:5f","IEC 61850","2025-10-21T09:35:02.802Z","ON_NETWORK","VLAN-91","true","false"
"ENV-034","Southeast Utilities","Environmental Controls","SCADA","192.168.28.189","20:1b:c4:c7:ae:1b","DNP3","2025-10-23T19:52:10.494Z","ON_NETWORK","VLAN-4","true","false"
"ENV-035","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.183.172","c7:1b:4b:9b:9f:2b","Ethernet/IP","2025-10-19T01:29:55.722Z","ON_NETWORK","VLAN-11","true","false"
"ENV-036","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.61.187","1b:fe:97:4f:0d:12","IEC 61850","2025-10-22T13:21:38.685Z","ON_NETWORK","VLAN-80","true","false"
"ENV-037","Southeast Utilities","Environmental Controls","Grid Controller","192.168.75.136","28:8a:d2:20:89:d1","IEC 61850","2025-10-22T18:22:29.463Z","ON_NETWORK","VLAN-57","true","false"
"ENV-040","Southeast Utilities","Environmental Controls","DMS","192.168.155.177","34:57:a2:f7:66:a9","IEC 61850","2025-10-19T14:41:42.010Z","ON_NETWORK","VLAN-97","true","false"
"ENV-041","Southeast Utilities","Environmental Controls","EMS","192.168.248.108","be:57:bd:d3:cd:2e","Ethernet/IP","2025-10-17T22:12:39.086Z","ON_NETWORK","VLAN-15","true","false"
