tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
CGN-TRB-0080,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 4,Tap Changer Controller,2,Critical,Toshiba,TOS-TapChangerController-6677,SN-mk501wv8-LLZ8SH,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 20",2021-03-23,192.168.10.80,Foundation Fieldbus,100,SIS-TRB,2025-08-14,2028-10-05
CGN-TRB-0081,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,SCADA RTU,1,Critical,ABB,ABB-SCADARTU-7460,SN-mk501wv8-D33FDI,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 1",2025-02-05,192.168.10.81,IEC 61850,100,SIS-TRB,2025-01-22,2026-09-23
CGN-TRB-0082,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,IED,1,Critical,Schneider,SCH-IED-8817,SN-mk501wv8-UOW5YS,IED for Turbine Hall operations,"Turbine Hall, Station 2",2017-01-27,192.168.10.82,OPC UA,100,SIS-TRB,2025-11-27,2027-06-04
CGN-TRB-0083,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Phasor Measurement Unit,1,Critical,Siemens,SIE-PhasorMeasurementUnit-7488,SN-mk501wv8-YD5WEZ,Phasor Measurement Unit for Turbine Hall operations,"Turbine Hall, Station 3",2025-01-10,192.168.10.83,OPC UA,100,SIS-TRB,2025-03-04,2026-02-23
CGN-TRB-0084,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,IED,1,Critical,Toshiba,TOS-IED-8918,SN-mk501wv8-5ULE1E,IED for Turbine Hall operations,"Turbine Hall, Station 4",2016-05-09,192.168.10.84,OPC UA,100,SIS-TRB,2025-11-26,2026-10-13
CGN-TRB-0085,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,SCADA RTU,1,Critical,Hitachi,HIT-SCADARTU-4100,SN-mk501wv8-P4QQJV,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 5",2017-03-16,192.168.10.85,OPC UA,100,SIS-TRB,2025-07-03,2026-06-03
CGN-TRB-0086,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Manual Indicator,3,Critical,ABB,ABB-ManualIndicator-4947,SN-mk501wv8-WWMWYN,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 6",2016-02-05,,,100,SIS-TRB,2025-02-22,2028-12-25
CGN-TRB-0087,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Disconnect Switch,2,Critical,Hitachi,HIT-DisconnectSwitch-3149,SN-mk501wv8-FR0D6V,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 7",2023-09-11,192.168.10.87,Profibus,100,SIS-TRB,2025-03-01,2027-07-23
CGN-TRB-0088,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-2013,SN-mk501wv8-A2UJTR,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 8",2025-09-01,192.168.10.88,Modbus,100,SIS-TRB,2025-09-06,2027-09-23
CGN-TRB-0089,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Current Transformer,2,Critical,Toshiba,TOS-CurrentTransformer-3461,SN-mk501wv8-XMVUA0,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 9",2024-12-12,192.168.10.89,Modbus,100,SIS-TRB,2025-02-26,2027-05-09
CGN-TRB-0090,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Circuit Breaker,2,Critical,Eaton,EAT-CircuitBreaker-9560,SN-mk501wv8-N19SAP,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 10",2022-01-20,192.168.10.90,Foundation Fieldbus,100,SIS-TRB,2025-11-13,2028-02-13
CGN-TRB-0091,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,SCADA RTU,1,Critical,Hitachi,HIT-SCADARTU-8494,SN-mk501wv8-HG26UZ,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 11",2024-10-10,192.168.10.91,Modbus TCP,100,SIS-TRB,2025-12-09,2027-09-16
CGN-TRB-0092,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Battery Monitor,2,Critical,Schneider,SCH-BatteryMonitor-4867,SN-mk501wv8-FJVBOF,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 12",2021-10-27,192.168.10.92,Profibus,100,SIS-TRB,2025-05-25,2028-02-24
CGN-TRB-0093,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Metering Unit,2,Critical,Siemens,SIE-MeteringUnit-7981,SN-mk501wv8-A2Z44Q,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 13",2021-07-30,192.168.10.93,Modbus,100,SIS-TRB,2025-03-01,2028-08-13
CGN-TRB-0094,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Voltage Transformer,2,Critical,Hitachi,HIT-VoltageTransformer-5035,SN-mk501wv8-DVMWGQ,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 14",2018-10-09,192.168.10.94,HART,100,SIS-TRB,2025-08-20,2027-09-29
CGN-TRB-0095,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Tap Changer Controller,2,Critical,Schneider,SCH-TapChangerController-2476,SN-mk501wv8-ECCCPY,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 15",2016-09-19,192.168.10.95,Profibus,100,SIS-TRB,2025-12-08,2027-11-25
CGN-TRB-0096,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Voltage Transformer,2,Critical,Schneider,SCH-VoltageTransformer-6542,SN-mk501wv8-H4ANBY,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 16",2020-08-09,192.168.10.96,Modbus,100,SIS-TRB,2025-10-01,2026-07-05
CGN-TRB-0097,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Capacitor Bank Controller,2,Critical,Hitachi,HIT-CapacitorBankController-9697,SN-mk501wv8-U6KTZN,Capacitor Bank Controller for Turbine Hall operations,"Turbine Hall, Station 17",2017-07-24,192.168.10.97,Modbus,100,SIS-TRB,2025-10-26,2028-12-16
CGN-TRB-0098,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Disconnect Switch,2,Critical,ABB,ABB-DisconnectSwitch-9126,SN-mk501wv8-Z12268,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 18",2022-01-22,192.168.10.98,HART,100,SIS-TRB,2025-05-24,2027-05-13
CGN-TRB-0099,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Circuit Breaker,2,Critical,GE,GE-CircuitBreaker-4257,SN-mk501wv8-FHALA9,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 19",2018-12-10,192.168.10.99,Profibus,100,SIS-TRB,2025-03-24,2028-09-04
CGN-TRB-0100,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 5,Current Transformer,2,Critical,Siemens,SIE-CurrentTransformer-5504,SN-mk501wv8-CHLBW8,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 20",2023-09-09,192.168.10.100,Profibus,100,SIS-TRB,2025-10-21,2027-07-02
CGN-TRB-0101,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Voltage Transformer,2,Critical,SEL,SEL-VoltageTransformer-4713,SN-mk501wv8-B1IFON,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 1",2022-05-10,192.168.10.101,Modbus,100,SIS-TRB,2025-11-25,2027-01-24
CGN-TRB-0102,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Protection Relay,1,Critical,Schneider,SCH-ProtectionRelay-1194,SN-mk501wv8-ELYPTB,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 2",2017-12-14,192.168.10.102,Ethernet/IP,100,SIS-TRB,2025-04-22,2027-05-31
CGN-TRB-0103,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Disconnect Switch,2,Critical,ABB,ABB-DisconnectSwitch-1979,SN-mk501wv8-PAJIHD,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 3",2019-04-23,192.168.10.103,Profibus,100,SIS-TRB,2025-12-01,2028-11-05
CGN-TRB-0104,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Protection Relay,1,Critical,Eaton,EAT-ProtectionRelay-7994,SN-mk501wv8-6JQSLH,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 4",2017-04-01,192.168.10.104,IEC 61850,100,SIS-TRB,2025-10-18,2028-02-04
CGN-TRB-0105,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-5457,SN-mk501wv8-A3PEPN,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 5",2023-12-24,192.168.10.105,Foundation Fieldbus,100,SIS-TRB,2025-03-17,2028-06-04
CGN-TRB-0106,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Current Transformer,2,Critical,GE,GE-CurrentTransformer-5016,SN-mk501wv8-PDPFBP,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 6",2023-09-23,192.168.10.106,Modbus,100,SIS-TRB,2025-07-18,2026-07-24
CGN-TRB-0107,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Manual Indicator,3,Critical,GE,GE-ManualIndicator-7466,SN-mk501wv8-MYGECC,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 7",2019-06-17,,,100,SIS-TRB,2025-05-10,2028-11-25
CGN-TRB-0108,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Tap Changer Controller,2,Critical,Eaton,EAT-TapChangerController-9250,SN-mk501wv8-KRI35P,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 8",2024-03-10,192.168.10.108,Profibus,100,SIS-TRB,2025-05-26,2026-06-21
CGN-TRB-0109,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Protection Relay,1,Critical,GE,GE-ProtectionRelay-5110,SN-mk501wv8-NNLYKJ,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 9",2025-12-03,192.168.10.109,OPC UA,100,SIS-TRB,2025-10-02,2026-02-16
CGN-TRB-0110,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-5882,SN-mk501wv8-UMXNW8,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 10",2023-05-01,192.168.10.110,HART,100,SIS-TRB,2025-05-05,2028-03-28
CGN-TRB-0111,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,HMI,1,Critical,SEL,SEL-HMI-5410,SN-mk501wv8-I44PU4,HMI for Turbine Hall operations,"Turbine Hall, Station 11",2017-03-21,192.168.10.111,IEC 61850,100,SIS-TRB,2025-05-07,2028-07-14
CGN-TRB-0112,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,IED,1,Critical,SEL,SEL-IED-8004,SN-mk501wv8-UFB6VD,IED for Turbine Hall operations,"Turbine Hall, Station 12",2023-06-01,192.168.10.112,OPC UA,100,SIS-TRB,2025-12-09,2027-04-21
CGN-TRB-0113,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Manual Indicator,3,Critical,Schneider,SCH-ManualIndicator-1599,SN-mk501wv8-WLHU0P,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 13",2023-12-27,,,100,SIS-TRB,2025-07-13,2028-03-27
CGN-TRB-0114,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Tap Changer Controller,2,Critical,ABB,ABB-TapChangerController-4811,SN-mk501wv8-AMDOYK,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 14",2024-10-18,192.168.10.114,Foundation Fieldbus,100,SIS-TRB,2025-02-15,2027-01-13
CGN-TRB-0115,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Metering Unit,2,Critical,SEL,SEL-MeteringUnit-4999,SN-mk501wv9-DXRPV8,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 15",2021-08-04,192.168.10.115,Modbus,100,SIS-TRB,2025-10-05,2027-07-03
CGN-TRB-0116,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Disconnect Switch,2,Critical,ABB,ABB-DisconnectSwitch-9390,SN-mk501wv9-LZR976,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 16",2022-06-21,192.168.10.116,Foundation Fieldbus,100,SIS-TRB,2025-06-10,2028-09-09
CGN-TRB-0117,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Voltage Transformer,2,Critical,Toshiba,TOS-VoltageTransformer-4986,SN-mk501wv9-6ZLE29,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 17",2022-03-28,192.168.10.117,Foundation Fieldbus,100,SIS-TRB,2025-09-06,2027-01-14
CGN-TRB-0118,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,EMS Server,1,Critical,Hitachi,HIT-EMSServer-2770,SN-mk501wv9-67B1RF,EMS Server for Turbine Hall operations,"Turbine Hall, Station 18",2021-05-12,192.168.10.118,Ethernet/IP,100,SIS-TRB,2025-08-18,2027-09-10
CGN-TRB-0119,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Current Transformer,2,Critical,GE,GE-CurrentTransformer-4374,SN-mk501wv9-T3IED6,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 19",2019-09-26,192.168.10.119,Profibus,100,SIS-TRB,2025-02-01,2028-11-13
CGN-TRB-0120,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 6,Protection Relay,1,Critical,GE,GE-ProtectionRelay-2046,SN-mk501wv9-IPYTR2,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 20",2024-08-10,192.168.10.120,IEC 61850,100,SIS-TRB,2025-11-02,2027-02-06
CGN-TRB-0121,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Current Transformer,2,Critical,Toshiba,TOS-CurrentTransformer-5068,SN-mk501wv9-MRPESM,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 1",2016-11-22,192.168.10.121,HART,100,SIS-TRB,2025-11-27,2026-09-12
CGN-TRB-0122,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Metering Unit,2,Critical,Schneider,SCH-MeteringUnit-8577,SN-mk501wv9-INITQL,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 2",2016-06-24,192.168.10.122,Profibus,100,SIS-TRB,2025-10-20,2028-12-23
CGN-TRB-0123,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Manual Indicator,3,Critical,ABB,ABB-ManualIndicator-5285,SN-mk501wv9-IRF98Z,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 3",2019-10-25,,,100,SIS-TRB,2025-08-28,2026-05-20
CGN-TRB-0124,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Environmental Sensor,2,Critical,Toshiba,TOS-EnvironmentalSensor-2929,SN-mk501wv9-PJPNTN,Environmental Sensor for Turbine Hall operations,"Turbine Hall, Station 4",2016-10-19,192.168.10.124,Profibus,100,SIS-TRB,2025-04-14,2028-02-27
CGN-TRB-0125,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Tap Changer Controller,2,Critical,Schneider,SCH-TapChangerController-7581,SN-mk501wv9-XXF05B,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 5",2023-07-06,192.168.10.125,Modbus,100,SIS-TRB,2025-11-23,2026-01-29
CGN-TRB-0126,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Disconnect Switch,2,Critical,SEL,SEL-DisconnectSwitch-4100,SN-mk501wv9-JCW9NA,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 6",2021-11-19,192.168.10.126,Modbus,100,SIS-TRB,2025-04-16,2028-05-31
CGN-TRB-0127,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Voltage Transformer,2,Critical,ABB,ABB-VoltageTransformer-1198,SN-mk501wv9-EHEQTD,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 7",2017-11-15,192.168.10.127,Profibus,100,SIS-TRB,2025-12-27,2028-12-12
CGN-TRB-0128,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Capacitor Bank Controller,2,Critical,Schneider,SCH-CapacitorBankController-7909,SN-mk501wv9-ZHR6GZ,Capacitor Bank Controller for Turbine Hall operations,"Turbine Hall, Station 8",2017-07-16,192.168.10.128,Modbus,100,SIS-TRB,2025-10-27,2026-11-24
CGN-TRB-0129,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Current Transformer,2,Critical,Schneider,SCH-CurrentTransformer-2669,SN-mk501wv9-YSBU8D,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 9",2017-05-09,192.168.10.129,HART,100,SIS-TRB,2025-06-12,2027-12-10
CGN-TRB-0130,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Disconnect Switch,2,Critical,ABB,ABB-DisconnectSwitch-5538,SN-mk501wv9-ETYH2E,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 10",2019-10-27,192.168.10.130,Foundation Fieldbus,100,SIS-TRB,2025-10-03,2028-06-16
CGN-TRB-0131,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Voltage Transformer,2,Critical,Siemens,SIE-VoltageTransformer-5843,SN-mk501wv9-YQB11U,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 11",2020-11-11,192.168.10.131,Foundation Fieldbus,100,SIS-TRB,2026-01-01,2028-08-25
CGN-TRB-0132,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,IED,1,Critical,GE,GE-IED-6175,SN-mk501wv9-WRFIF0,IED for Turbine Hall operations,"Turbine Hall, Station 12",2022-03-29,192.168.10.132,IEC 61850,100,SIS-TRB,2025-06-09,2027-09-06
CGN-TRB-0133,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Manual Indicator,3,Critical,ABB,ABB-ManualIndicator-8302,SN-mk501wv9-M82BYX,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 13",2017-02-25,,,100,SIS-TRB,2025-11-27,2026-10-04
CGN-TRB-0134,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Circuit Breaker,2,Critical,Eaton,EAT-CircuitBreaker-1451,SN-mk501wv9-44YJBZ,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 14",2021-01-22,192.168.10.134,Modbus,100,SIS-TRB,2025-05-18,2027-04-24
CGN-TRB-0135,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Metering Unit,2,Critical,Eaton,EAT-MeteringUnit-9768,SN-mk501wv9-GN988B,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 15",2020-06-23,192.168.10.135,HART,100,SIS-TRB,2025-11-26,2027-10-12
CGN-TRB-0136,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,EMS Server,1,Critical,Siemens,SIE-EMSServer-9212,SN-mk501wv9-B88SA2,EMS Server for Turbine Hall operations,"Turbine Hall, Station 16",2019-02-05,192.168.10.136,OPC UA,100,SIS-TRB,2025-04-05,2028-04-09
CGN-TRB-0137,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Metering Unit,2,Critical,GE,GE-MeteringUnit-4366,SN-mk501wv9-HAOQ9M,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 17",2019-10-19,192.168.10.137,Foundation Fieldbus,100,SIS-TRB,2025-07-13,2027-04-16
CGN-TRB-0138,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Battery Monitor,2,Critical,Schneider,SCH-BatteryMonitor-2271,SN-mk501wv9-4AYEBO,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 18",2016-04-05,192.168.10.138,Profibus,100,SIS-TRB,2025-01-19,2028-10-02
CGN-TRB-0139,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,HMI,1,Critical,ABB,ABB-HMI-9548,SN-mk501wv9-FMP922,HMI for Turbine Hall operations,"Turbine Hall, Station 19",2025-08-08,192.168.10.139,Modbus TCP,100,SIS-TRB,2025-10-18,2027-10-25
CGN-TRB-0140,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 7,Protection Relay,1,Critical,ABB,ABB-ProtectionRelay-8534,SN-mk501wv9-JE4J5K,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 20",2018-01-07,192.168.10.140,Ethernet/IP,100,SIS-TRB,2025-06-26,2026-12-13
CGN-TRB-0141,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Tap Changer Controller,2,Critical,GE,GE-TapChangerController-5433,SN-mk501wv9-8E3QFS,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 1",2021-06-02,192.168.10.141,HART,100,SIS-TRB,2025-05-19,2027-09-07
CGN-TRB-0142,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Metering Unit,2,Critical,Eaton,EAT-MeteringUnit-2807,SN-mk501wv9-T4WRUG,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 2",2024-06-08,192.168.10.142,Modbus,100,SIS-TRB,2025-03-28,2028-05-08
CGN-TRB-0143,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,SCADA RTU,1,Critical,Siemens,SIE-SCADARTU-3048,SN-mk501wv9-SUAY90,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 3",2016-10-21,192.168.10.143,OPC UA,100,SIS-TRB,2025-04-02,2027-03-07
CGN-TRB-0144,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Metering Unit,2,Critical,GE,GE-MeteringUnit-3656,SN-mk501wv9-BY13VB,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 4",2024-04-21,192.168.10.144,HART,100,SIS-TRB,2025-06-10,2027-11-13
CGN-TRB-0145,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Tap Changer Controller,2,Critical,Eaton,EAT-TapChangerController-2335,SN-mk501wv9-OYAHQK,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 5",2023-10-28,192.168.10.145,Modbus,100,SIS-TRB,2025-09-05,2028-10-30
CGN-TRB-0146,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Current Transformer,2,Critical,GE,GE-CurrentTransformer-6724,SN-mk501wv9-RJJJ4F,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 6",2017-03-30,192.168.10.146,HART,100,SIS-TRB,2025-06-12,2026-11-02
CGN-TRB-0147,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Metering Unit,2,Critical,ABB,ABB-MeteringUnit-5957,SN-mk501wv9-E6IHLM,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 7",2022-10-29,192.168.10.147,Profibus,100,SIS-TRB,2025-03-16,2028-09-26
CGN-TRB-0148,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Circuit Breaker,2,Critical,GE,GE-CircuitBreaker-9559,SN-mk501wv9-DGKGHC,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 8",2020-10-18,192.168.10.148,Foundation Fieldbus,100,SIS-TRB,2025-07-01,2027-05-20
CGN-TRB-0149,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Voltage Transformer,2,Critical,Eaton,EAT-VoltageTransformer-8855,SN-mk501wv9-0ZULUA,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 9",2021-07-25,192.168.10.149,Foundation Fieldbus,100,SIS-TRB,2025-09-05,2027-04-27
CGN-TRB-0150,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Manual Indicator,3,Critical,Hitachi,HIT-ManualIndicator-4503,SN-mk501wv9-ZHLNJQ,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 10",2016-07-16,,,100,SIS-TRB,2025-05-24,2027-01-08
CGN-TRB-0151,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Metering Unit,2,Critical,GE,GE-MeteringUnit-4172,SN-mk501wv9-L900KL,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 11",2017-10-28,192.168.10.151,Profibus,100,SIS-TRB,2025-12-02,2026-08-29
CGN-TRB-0152,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Circuit Breaker,2,Critical,Toshiba,TOS-CircuitBreaker-4583,SN-mk501wv9-J9J6LP,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 12",2021-12-25,192.168.10.152,Modbus,100,SIS-TRB,2025-12-31,2027-07-10
CGN-TRB-0153,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Current Transformer,2,Critical,Hitachi,HIT-CurrentTransformer-6213,SN-mk501wv9-CFT1O2,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 13",2023-05-21,192.168.10.153,HART,100,SIS-TRB,2025-02-01,2027-04-22
CGN-TRB-0154,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,IED,1,Critical,Siemens,SIE-IED-2163,SN-mk501wv9-0MLQNN,IED for Turbine Hall operations,"Turbine Hall, Station 14",2016-08-06,192.168.10.154,Ethernet/IP,100,SIS-TRB,2025-05-24,2027-12-31
CGN-TRB-0155,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Disconnect Switch,2,Critical,Toshiba,TOS-DisconnectSwitch-4644,SN-mk501wv9-V6PS05,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 15",2023-09-25,192.168.10.155,HART,100,SIS-TRB,2025-12-15,2027-01-04
CGN-TRB-0156,Central Generation,CGN,Turbine Hall,TRB,Turbine Hall - Zone 8,Manual Indicator,3,Critical,Schneider,SCH-ManualIndicator-5331,SN-mk501wv9-OWUG7D,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 16",2021-08-19,,,100,SIS-TRB,2025-05-28,2028-08-30
