tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
TMMK-STM-0080,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,HMI Panel,1,Critical,Fanuc,FAN-HMIPanel-7267,SN-RJY7EQ1SL6,HMI Panel for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2024-07-11,192.168.10.10,Ethernet/IP,100,,2025-03-16,2027-10-28
TMMK-STM-0081,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,HMI Panel,1,Critical,Komatsu,KOM-HMIPanel-9458,SN-NP0XT9S3VQ,HMI Panel for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2021-10-27,192.168.10.10,Modbus TCP,100,,2025-04-30,2027-02-22
TMMK-STM-0082,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Siemens,SIE-DieSensor-1529,SN-AN25WS6P0R,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2024-08-09,,,100,,2025-08-11,2027-03-08
TMMK-STM-0083,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Schuler,SCH-DieSensor-2342,SN-AA5938PXB1,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2022-10-26,,,100,,2025-01-26,2026-11-27
TMMK-STM-0084,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Siemens,SIE-DieSensor-9293,SN-FZLAYWDO4G,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 1",2022-01-12,,,100,,2025-05-12,2026-07-05
TMMK-STM-0085,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-5201,SN-NTUNNVKRA6,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2022-05-04,,,100,,2025-11-28,2027-09-03
TMMK-STM-0086,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Schuler,SCH-DieSensor-4788,SN-2JFR4HZ6GH,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2022-01-02,,,100,,2026-01-06,2027-03-10
TMMK-STM-0087,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Keyence,KEY-DieSensor-1374,SN-DNF076C7KR,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2023-12-11,,,100,,2025-02-26,2027-09-01
TMMK-STM-0088,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-8539,SN-UGX5EW77MY,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2022-07-24,,,100,,2025-05-07,2026-07-30
TMMK-STM-0089,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Keyence,KEY-DieSensor-7722,SN-NW64I99EF6,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2021-04-28,,,100,,2025-11-24,2026-11-15
TMMK-STM-0090,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-8017,SN-09STO2PGDX,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 7",2025-12-13,,,100,,2025-05-23,2027-03-04
TMMK-STM-0091,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Schuler,SCH-DieSensor-9443,SN-V1BSUZY5XZ,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 7",2022-09-04,,,100,,2025-05-31,2026-09-25
TMMK-STM-0092,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-3576,SN-JOFT3B7CYA,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2022-07-18,,,100,,2025-09-28,2028-01-20
TMMK-STM-0093,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-1276,SN-MZMD5RCYES,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2022-06-15,,,100,,2025-05-28,2027-01-22
TMMK-STM-0094,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Schuler,SCH-DieSensor-3324,SN-6CBE7PMZPE,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2024-09-10,,,100,,2025-03-20,2026-03-04
TMMK-STM-0095,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Komatsu,KOM-DieSensor-3877,SN-4C6UIJQVCP,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 1",2025-08-15,,,100,,2025-01-30,2026-11-17
TMMK-STM-0096,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Cognex,COG-DieSensor-6956,SN-X3W0UVCF5U,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2020-04-28,,,100,,2025-04-29,2026-07-01
TMMK-STM-0097,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-1327,SN-FEXPTU4XRN,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 3",2023-04-01,,,100,,2025-05-30,2027-01-27
TMMK-STM-0098,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Keyence,KEY-DieSensor-9175,SN-KHDEU577W0,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2026-01-15,,,100,,2025-02-11,2027-02-05
TMMK-STM-0099,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-3337,SN-A7PBVB0WXC,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2024-01-20,,,100,,2026-01-12,2027-04-14
TMMK-STM-0100,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Schuler,SCH-DieSensor-1144,SN-VBG2W76QHW,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 1",2022-09-08,,,100,,2025-04-23,2026-06-01
TMMK-STM-0101,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-2900,SN-0KKQ5I8Y0W,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2020-12-29,,,100,,2025-02-21,2026-04-29
TMMK-STM-0102,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-7677,SN-RUSQ9A8AWD,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2024-08-26,,,100,,2025-10-31,2027-12-23
TMMK-STM-0103,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-4244,SN-WDTO4AC6DY,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2024-07-26,,,100,,2025-12-24,2026-03-07
TMMK-STM-0104,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Siemens,SIE-DieSensor-9674,SN-AII957XSER,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 1",2026-01-03,,,100,,2025-02-06,2026-06-08
TMMK-STM-0105,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Komatsu,KOM-DieSensor-9772,SN-S80WYY4BYV,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2022-09-26,,,100,,2025-08-17,2026-03-23
TMMK-STM-0106,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,Keyence,KEY-DieSensor-3404,SN-YCARQ4MW25,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2020-08-17,,,100,,2025-05-21,2027-01-27
TMMK-STM-0107,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-8095,SN-M6L9OGPT51,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2022-10-16,,,100,,2025-09-07,2026-06-17
TMMK-STM-0108,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-6500,SN-CXG1EDW7OL,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2022-07-10,,,100,,2025-08-19,2026-12-11
TMMK-STM-0109,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-4528,SN-XLD6VT3WKR,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2022-09-05,,,100,,2025-01-28,2026-12-11
TMMK-STM-0110,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,SICK,SIC-DieSensor-8932,SN-X325PQ606V,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 5",2020-05-31,,,100,,2025-04-13,2026-10-09
TMMK-STM-0111,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,Fanuc,FAN-DieSensor-6139,SN-HGIVA44LNM,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 1",2022-12-16,,,100,,2025-05-27,2027-10-11
TMMK-STM-0112,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-8627,SN-QIFIFF770D,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2020-03-31,,,100,,2025-04-19,2026-12-26
TMMK-STM-0113,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Keyence,KEY-DieSensor-9133,SN-YAAGV1W6IN,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 7",2024-09-27,,,100,,2025-12-30,2027-10-22
TMMK-STM-0114,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-9475,SN-E5Y6RHPONY,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 3",2024-05-26,,,100,,2025-04-24,2026-11-15
TMMK-STM-0115,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Die Sensor,3,Medium,Komatsu,KOM-DieSensor-7605,SN-YPXHNWMVMC,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2021-03-14,,,100,,2025-08-05,2027-08-18
TMMK-STM-0116,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Komatsu,KOM-DieSensor-2895,SN-B6KMDH8S1H,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2023-02-15,,,100,,2025-02-02,2026-10-29
TMMK-STM-0117,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,SICK,SIC-DieSensor-7901,SN-SNPG57BZGU,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 5",2023-09-14,,,100,,2025-12-19,2026-10-09
TMMK-STM-0118,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,Komatsu,KOM-DieSensor-7576,SN-BGP760R0NN,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2023-04-16,,,100,,2025-08-08,2026-08-05
TMMK-STM-0119,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Die Sensor,3,Medium,Rockwell,ROC-DieSensor-1833,SN-D0W9U5RMGY,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2022-05-21,,,100,,2025-10-22,2027-11-05
TMMK-STM-0120,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Siemens,SIE-DieSensor-5097,SN-ZXV8Z50NOV,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2022-12-30,,,100,,2025-06-12,2026-10-08
TMMK-STM-0121,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Die Sensor,3,Medium,Cognex,COG-DieSensor-2529,SN-QP5D36Y26Z,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2022-07-02,,,100,,2025-06-26,2026-08-03
TMMK-STM-0122,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Die Sensor,3,Medium,Keyence,KEY-DieSensor-2641,SN-OHRVCHI7RN,Die Sensor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2020-07-13,,,100,,2025-12-18,2027-09-17
TMMK-STM-0123,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,SICK,SIC-LightCurtain-8599,SN-216851MPXD,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2022-03-22,192.168.10.10,Ethernet/IP,100,,2026-01-10,2027-12-05
TMMK-STM-0124,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Rockwell,ROC-LightCurtain-4359,SN-3615FAXXL5,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 5",2022-07-19,192.168.10.10,Ethernet/IP,100,,2025-09-09,2026-09-14
TMMK-STM-0125,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,Rockwell,ROC-LightCurtain-8582,SN-EC6QJW2HYO,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2021-10-02,192.168.10.10,Modbus TCP,100,,2025-11-13,2028-01-12
TMMK-STM-0126,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Keyence,KEY-LightCurtain-5878,SN-YEENWW3S14,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2022-05-02,192.168.10.10,PROFINET,100,,2025-12-05,2027-06-21
TMMK-STM-0127,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,Fanuc,FAN-LightCurtain-2629,SN-I68YV0I9ZU,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2024-07-25,192.168.10.10,OPC UA,100,,2025-02-18,2026-06-22
TMMK-STM-0128,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,Siemens,SIE-LightCurtain-4095,SN-IMS8OANKS4,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 5",2025-03-11,192.168.10.10,OPC UA,100,,2025-07-20,2026-11-23
TMMK-STM-0129,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Light Curtain,2,High,Schuler,SCH-LightCurtain-6168,SN-6IHGSYR26E,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2021-09-14,192.168.10.10,Modbus TCP,100,,2025-09-02,2026-11-09
TMMK-STM-0130,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Keyence,KEY-LightCurtain-8556,SN-IW46NHXYGG,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2025-01-13,192.168.10.10,OPC UA,100,,2025-04-21,2026-11-10
TMMK-STM-0131,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Light Curtain,2,High,Keyence,KEY-LightCurtain-3276,SN-8IF0E6ZMPI,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 5",2023-02-11,192.168.10.10,OPC UA,100,,2025-02-03,2026-12-16
TMMK-STM-0132,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Schuler,SCH-LightCurtain-6582,SN-77N02U6980,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 3",2022-01-24,192.168.10.10,OPC UA,100,,2025-12-18,2027-01-12
TMMK-STM-0133,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,Komatsu,KOM-LightCurtain-5767,SN-VU0CT1C5S6,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2022-01-07,192.168.10.10,PROFINET,100,,2025-05-24,2027-05-19
TMMK-STM-0134,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Fanuc,FAN-LightCurtain-8574,SN-LEL42DY5CS,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 3",2021-08-25,192.168.10.10,PROFINET,100,,2025-06-24,2026-04-05
TMMK-STM-0135,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Light Curtain,2,High,Cognex,COG-LightCurtain-4273,SN-WLJ52OL065,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2021-05-22,192.168.10.10,EtherCAT,100,,2025-11-03,2027-03-03
TMMK-STM-0136,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,SICK,SIC-LightCurtain-7116,SN-44AL4SCMNU,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2021-05-27,192.168.10.10,Ethernet/IP,100,,2025-12-20,2026-07-16
TMMK-STM-0137,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Light Curtain,2,High,SICK,SIC-LightCurtain-1731,SN-MUPOF7CJM8,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 7",2020-09-04,192.168.10.10,PROFINET,100,,2025-09-15,2026-05-20
TMMK-STM-0138,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Light Curtain,2,High,Schuler,SCH-LightCurtain-5919,SN-T0H63VFAWD,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2020-09-14,192.168.10.10,Ethernet/IP,100,,2025-05-30,2027-10-21
TMMK-STM-0139,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Schuler,SCH-LightCurtain-4888,SN-ROY58BI0BO,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2023-08-30,192.168.10.10,Modbus TCP,100,,2025-12-08,2026-12-09
TMMK-STM-0140,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Light Curtain,2,High,Fanuc,FAN-LightCurtain-6930,SN-1LBKQLVI9W,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2020-11-29,192.168.10.10,Modbus TCP,100,,2025-06-14,2028-01-23
TMMK-STM-0141,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,Siemens,SIE-LightCurtain-4445,SN-OD9VRKZTJ5,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2024-03-23,192.168.10.10,Modbus TCP,100,,2025-11-20,2027-05-10
TMMK-STM-0142,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Light Curtain,2,High,Rockwell,ROC-LightCurtain-3361,SN-0Y5Y7AJSB8,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 2",2025-01-08,192.168.10.10,Ethernet/IP,100,,2025-10-29,2027-11-17
TMMK-STM-0143,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 3,Light Curtain,2,High,Schuler,SCH-LightCurtain-5381,SN-9GCZDGGCDU,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2021-02-02,192.168.10.10,OPC UA,100,,2025-12-21,2027-02-17
TMMK-STM-0144,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Light Curtain,2,High,Komatsu,KOM-LightCurtain-6904,SN-79N0C1O5HR,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2020-12-08,192.168.10.10,OPC UA,100,,2025-02-25,2027-09-21
TMMK-STM-0145,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Light Curtain,2,High,SICK,SIC-LightCurtain-8641,SN-B202635NXU,Light Curtain for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 1",2023-01-07,192.168.10.10,OPC UA,100,,2025-01-26,2027-05-16
TMMK-STM-0146,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Tonnage Monitor,2,High,SICK,SIC-TonnageMonitor-3189,SN-E9J5SUHBNW,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 7",2024-05-14,192.168.10.10,PROFINET,100,,2025-12-18,2026-11-25
TMMK-STM-0147,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Tonnage Monitor,2,High,Siemens,SIE-TonnageMonitor-7147,SN-3FCCYNXZ97,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2026-01-19,192.168.10.10,Ethernet/IP,100,,2025-07-24,2026-07-01
TMMK-STM-0148,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Tonnage Monitor,2,High,Siemens,SIE-TonnageMonitor-8653,SN-CDC8MWJNF4,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 4",2021-09-18,192.168.10.10,Ethernet/IP,100,,2025-04-25,2027-06-22
TMMK-STM-0149,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Tonnage Monitor,2,High,Rockwell,ROC-TonnageMonitor-3107,SN-4XGJUQRMSB,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 9",2021-01-04,192.168.10.10,PROFINET,100,,2025-04-16,2026-05-04
TMMK-STM-0150,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Tonnage Monitor,2,High,Siemens,SIE-TonnageMonitor-4358,SN-L9I6LMJ8WK,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2024-11-11,192.168.10.10,Ethernet/IP,100,,2025-04-03,2026-04-10
TMMK-STM-0151,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Tonnage Monitor,2,High,Siemens,SIE-TonnageMonitor-2397,SN-T7T97XPN1V,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 3",2025-11-19,192.168.10.10,Ethernet/IP,100,,2025-02-19,2026-08-26
TMMK-STM-0152,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Tonnage Monitor,2,High,Siemens,SIE-TonnageMonitor-8574,SN-BPQ0487M5A,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2022-05-31,192.168.10.10,OPC UA,100,,2025-08-20,2027-03-02
TMMK-STM-0153,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 4,Tonnage Monitor,2,High,Schuler,SCH-TonnageMonitor-9724,SN-DWE8MWIP4O,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 10",2022-09-20,192.168.10.10,EtherCAT,100,,2025-07-23,2026-12-11
TMMK-STM-0154,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 2,Tonnage Monitor,2,High,Fanuc,FAN-TonnageMonitor-1596,SN-XBDPTGAY94,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 8",2023-02-15,192.168.10.10,Ethernet/IP,100,,2026-01-13,2026-06-15
TMMK-STM-0155,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Tonnage Monitor,2,High,Fanuc,FAN-TonnageMonitor-5629,SN-RFG2NF82VX,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 6",2023-04-20,192.168.10.10,EtherCAT,100,,2025-02-12,2027-04-08
TMMK-STM-0156,Kentucky Manufacturing,TMMK,Stamping,STM,Stamping - Zone 1,Tonnage Monitor,2,High,SICK,SIC-TonnageMonitor-4504,SN-9EQKF7FI02,Tonnage Monitor for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building A, Area 7",2025-04-13,192.168.10.10,OPC UA,100,,2025-10-08,2027-03-04
TMMK-BDY-0001,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Welding Robot,1,Critical,Kawasaki,KAW-WeldingRobot-9134,SN-2NDKPZLAQX,Welding Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 2",2022-04-03,192.168.10.20,Modbus TCP,101,,2025-07-24,2027-08-25
TMMK-BDY-0002,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Welding Robot,1,Critical,ABB,ABB-WeldingRobot-3393,SN-Z3WD1DHPQ7,Welding Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 2",2025-12-17,192.168.10.20,PROFINET,101,,2025-03-01,2026-03-31
TMMK-BDY-0003,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Welding Robot,1,Critical,Kawasaki,KAW-WeldingRobot-7395,SN-F7LAOVQJPO,Welding Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 3",2020-07-27,192.168.10.20,PROFINET,101,,2025-09-28,2026-03-27
TMMK-BDY-0004,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 3,Welding Robot,1,Critical,Kawasaki,KAW-WeldingRobot-9235,SN-G8QGR7WV2T,Welding Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 4",2021-10-23,192.168.10.20,Modbus TCP,101,,2025-03-15,2027-07-23
TMMK-BDY-0005,Kentucky Manufacturing,TMMK,Body Shop,BDY,Body Shop - Zone 4,Welding Robot,1,Critical,Bosch Rexroth,BOS-WeldingRobot-3724,SN-JITBMNLXWR,Welding Robot for Camry/RAV4/Lexus ES production,"Georgetown, KY, Building B, Area 7",2023-08-02,192.168.10.20,PROFINET,101,,2025-03-01,2027-06-24
